"sen.slope","sen.slope.pct","p.value","S","varS","miss","tau","nie_malla_modi_id"
1.333,1.24,0.62029,10,330,0,0.11,"1726431"
4.143,4.17,0.11076,30,330.67,0,0.33,"1726432"
1.333,1.31,0.54523,12,330.67,0,0.132,"1726433"
2.444,2.65,0.27067,21,329.67,0,0.231,"1726434"
4.091,4.23,0.13481,28,326,0,0.308,"1726435"
0,0,1,1,329.67,0,0.011,"1726436"
2.417,2.68,0.62065,10,330.67,0,0.11,"1726437"
3.545,4.89,0.44021,15,329,0,0.165,"1726438"
3.545,4.89,0.44021,15,329,0,0.165,"1726439"
4.833,6.58,0.13201,28,321.33,0,0.308,"1726440"
0,0,0.64654,9,304.33,0,0.099,"1726441"
0,0,0.90873,3,304.33,0,0.033,"1726442"
0,0,0.63755,9,288.33,0,0.099,"1726443"
0,0,0.63755,9,288.33,0,0.099,"1726444"
0,0,0.60651,10,305.33,0,0.11,"1726445"
2.444,4.1,0.39877,16,316,0,0.176,"1726446"
0,0,0.69953,7,241.67,0,0.077,"1726447"
0,0,0.89763,-3,241.67,0,-0.033,"1726448"
0,0,0.95123,-2,267.33,0,-0.022,"1726449"
-2.909,-4.92,0.46459,-14,316,0,-0.154,"1726450"
-2.182,-2.49,0.58142,-11,329,0,-0.121,"1726451"
0,0,0.95436,-2,305.33,0,-0.022,"1726452"
0,0,0.95436,-2,305.33,0,-0.022,"1726453"
-8.5,-14.82,0.14163,-26,289.33,0,-0.286,"1726454"
0,0,0.54155,-11,268.33,0,-0.121,"1726455"
0,0,0.80709,5,268.33,0,0.055,"1726456"
0,0,0.73532,7,315,0,0.077,"1726475"
0,0,0.69282,8,314,0,0.088,"1726476"
0,0,0.86324,-4,303.33,0,-0.044,"1726477"
0,0,0.9099,3,312.33,0,0.033,"1726478"
0,0,1,0,322,0,0,"1726479"
3.625,4.11,0.43694,15,324.33,0,0.165,"1726480"
0,0,0.61451,-10,319.33,0,-0.11,"1726481"
0,0,1,1,315,0,0.011,"1726482"
0,0,0.91028,-3,315,0,-0.033,"1726483"
0,0,0.7309,-7,304.33,0,-0.077,"1726484"
3.625,5.16,0.39727,16,314,0,0.176,"1726485"
-1,-1.39,0.49896,-13,315,0,-0.143,"1726486"
0,0,0.35747,17,302.33,0,0.187,"1726487"
0,0,0.72259,7,285.67,0,0.077,"1726488"
0,0,0.76802,6,287.33,0,0.066,"1726489"
4.143,6.53,0.07509,32,303.33,0,0.352,"1726490"
4.571,7.67,0.13612,27,304.33,0,0.297,"1726491"
0,0,0.90624,-3,288.33,0,-0.033,"1726492"
0,0,0.81377,-5,288.33,0,-0.055,"1726493"
0,0,0.55592,-11,288.33,0,-0.121,"1726494"
0,0,0.95123,2,267.33,0,0.022,"1726495"
0,0,0.89721,3,239.67,0,0.033,"1726496"
0,0,0.53326,10,208.67,0,0.11,"1726497"
0,0,1,1,239.67,0,0.011,"1726498"
0,0,0.65183,8,240.67,0,0.088,"1726499"
0,0,0.65183,8,240.67,0,0.088,"1726500"
0,0,0.71613,-5,121,0,-0.055,"1726501"
0,0,0.71613,-5,121,0,-0.055,"1726502"
0,0,0.93862,2,168.67,0,0.022,"1726503"
0,0,0.30337,-17,241.67,0,-0.187,"1726504"
0,0,0.18841,-20,208.67,0,-0.22,"1726505"
0,0,0.72924,-6,208.67,0,-0.066,"1726506"
0,0,0.48831,-10,168.67,0,-0.11,"1726507"
0,0,1,1,65,0,0.011,"1726508"
0,0,0.71613,-5,121,0,-0.055,"1726509"
0,0,0.71613,-5,121,0,-0.055,"1726510"
0,0,1,1,65,0,0.011,"1726511"
0,0,1,1,65,0,0.011,"1726512"
0,0,1,1,65,0,0.011,"1726513"
0,NA,NA,0,0,0,0,"1726514"
0,0,0.32106,9,65,0,0.099,"1726515"
0,0,0.48831,10,168.67,0,0.11,"1726516"
0,0,0.46706,9,121,0,0.099,"1726517"
0,0,1,1,65,0,0.011,"1726518"
0,0,1,1,65,0,0.011,"1726519"
0,0,1,1,65,0,0.011,"1726520"
0,NA,NA,0,0,0,0,"1726521"
0,0,0.80408,3,65,0,0.033,"1726522"
0,0,0.80408,3,65,0,0.033,"1726523"
0,NA,NA,0,0,0,0,"1726524"
0,NA,NA,0,0,0,0,"1726525"
0,0,0.80408,3,65,0,0.033,"1726526"
0,0,0.80408,3,65,0,0.033,"1726527"
0,0,0.80408,3,65,0,0.033,"1726528"
0,NA,NA,0,0,0,0,"1726529"
0,NA,NA,0,0,0,0,"1726530"
0,NA,NA,0,0,0,0,"1726531"
0,0,0.21485,11,65,0,0.121,"1726532"
0,0,1,-1,121,0,-0.011,"1726533"
0,0,1,-1,121,0,-0.011,"1726534"
0,NA,NA,0,0,0,0,"1726535"
0,0,0.32106,-9,65,0,-0.099,"1726536"
0,0,0.32106,-9,65,0,-0.099,"1726537"
0,0,0.44636,-12,208.67,0,-0.132,"1728745"
0,0,0.44636,-12,208.67,0,-0.132,"1728746"
0,0,0.07656,-24,168.67,0,-0.264,"1728747"
0,0,0.52005,-11,241.67,0,-0.121,"1728758"
0,0,0.52005,-11,241.67,0,-0.121,"1728759"
0,0,0.62528,-9,268.33,0,-0.099,"1728760"
0.5,0.89,0.42826,15,312.33,0,0.165,"1728761"
-4,-5.11,0.2041,-24,328,0,-0.264,"1728762"
0,0,0.95551,-2,321.33,0,-0.022,"1728763"
1.4,1.62,0.44067,15,329.67,0,0.165,"1728764"
0,0,0.9557,2,324,0,0.022,"1728765"
-2,-2.69,0.40754,-16,328,0,-0.176,"1728766"
0,0,1,1,329.67,0,0.011,"1728767"
2.286,2.72,0.27067,21,329.67,0,0.231,"1728768"
1.889,2.34,0.50824,13,329,0,0.143,"1728769"
0,0,0.95597,2,328,0,0.022,"1728770"
0.667,1.05,0.6178,10,325.33,0,0.11,"1728771"
-1,-1.65,0.61923,-10,328,0,-0.11,"1728772"
-1,-1.71,0.37431,-17,324.33,0,-0.187,"1728773"
-1.143,-2.17,0.61923,-10,328,0,-0.11,"1728774"
-1.333,-2.73,0.3479,-18,328,0,-0.198,"1728775"
0,0,1,1,320.33,0,0.011,"1728776"
0,0,1,0,322.67,0,0,"1728777"
1,2.51,0.43881,15,327,0,0.165,"1728778"
1.889,4.89,0.16747,26,328,0,0.286,"1728779"
1.143,2.68,0.37626,17,327,0,0.187,"1728780"
1.143,2.75,0.43881,15,327,0,0.165,"1728781"
1.143,2.75,0.43881,15,327,0,0.165,"1728782"
0.667,1.96,0.5436,12,328,0,0.132,"1728783"
0.333,1.01,0.54196,12,325.33,0,0.132,"1728784"
1.6,4.27,0.04044,38,326,0,0.418,"1728785"
1.143,3.25,0.20272,24,326,0,0.264,"1728786"
1.778,4.6,0.08599,32,326,0,0.352,"1728787"
1.5,3.47,0.24672,22,328.67,0,0.242,"1728788"
1.5,3.43,0.31954,19,327,0,0.209,"1728789"
1.4,3,0.32151,19,329.67,0,0.209,"1728790"
2.286,3.73,0.29413,20,328,0,0.22,"1728791"
2.6,4.16,0.18578,25,329,0,0.275,"1728792"
1.778,2.67,0.31954,19,327,0,0.209,"1728793"
3.333,4.82,0.16919,26,330.67,0,0.286,"1728794"
2.667,3.76,0.18578,25,329,0,0.275,"1728795"
0.667,1.01,0.5818,11,329.67,0,0.121,"1728796"
0.5,0.77,0.74181,7,331.67,0,0.077,"1728797"
0.667,0.99,0.54523,12,330.67,0,0.132,"1728798"
1.778,2.58,0.40943,16,330.67,0,0.176,"1728799"
2.667,4.08,0.2956,20,330,0,0.22,"1728800"
2.182,3.73,0.41085,16,332.67,0,0.176,"1728801"
1.167,2.74,0.43694,15,324.33,0,0.165,"1728802"
1,2.23,0.43694,15,324.33,0,0.165,"1728803"
1,2.35,0.54196,12,325.33,0,0.132,"1728804"
1,2.35,0.54196,12,325.33,0,0.132,"1728805"
0,0,0.95579,-2,325.33,0,-0.022,"1728806"
0,0,0.91193,3,327,0,0.033,"1728807"
1.778,3.1,0.61923,10,328,0,0.11,"1728808"
-1.333,-2.1,0.50995,-13,331.67,0,-0.143,"1728809"
3,4.49,0.29413,20,328,0,0.22,"1728810"
4.2,5.63,0.20593,24,330.67,0,0.264,"1728811"
3.2,5.28,0.22376,23,327,0,0.253,"1728812"
4.833,6.91,0.18623,25,329.67,0,0.275,"1728813"
4.833,6.39,0.07679,33,327,0,0.363,"1728814"
5,6.76,0.06844,34,328,0,0.374,"1728815"
0,0,0.69647,8,322,0,0.088,"1728816"
0.167,0.24,0.69795,8,325.33,0,0.088,"1728817"
0.889,1.56,0.4032,16,322,0,0.176,"1728818"
0.333,0.58,0.74004,7,327,0,0.077,"1728819"
0,0,1,0,328,0,0,"1728820"
0,0,0.73849,7,323,0,0.077,"1728821"
0,0,0.86843,4,328,0,0.044,"1728822"
0,0,0.78118,6,324,0,0.066,"1728823"
3.692,4.33,0.16919,26,330.67,0,0.286,"1728824"
2,2.92,0.2041,24,328,0,0.264,"1728825"
3.077,4.19,0.08824,32,330.67,0,0.352,"1728826"
2.667,3.84,0.03561,39,327,0,0.429,"1728827"
2.333,3.51,0.05232,36,325.33,0,0.396,"1728828"
0.667,1.06,0.21514,23,315,0,0.253,"1728829"
0,0,0.82387,5,323,0,0.055,"1728830"
0,0,0.86843,4,328,0,0.044,"1728831"
2.636,2.91,0.24815,22,330.67,0,0.242,"1728832"
3.364,3.6,0.476,14,332.67,0,0.154,"1728833"
0,0,1,1,325,0,0.011,"1728834"
1.778,2.2,0.40754,16,328,0,0.176,"1728835"
1.333,1.28,0.54523,12,330.67,0,0.132,"1728836"
2.286,2.67,0.50695,13,327,0,0.143,"1728837"
2.231,2.65,0.78334,6,330.67,0,0.066,"1728838"
2.75,3.41,0.22376,23,327,0,0.253,"1728839"
1.333,2.06,0.2831,20,313.33,0,0.22,"1728840"
1.333,2.05,0.39877,16,316,0,0.176,"1728841"
2,2.98,0.31049,19,315,0,0.209,"1728842"
2,2.98,0.31049,19,315,0,0.209,"1728843"
0,0,0.60533,10,303.33,0,0.11,"1728844"
0,0,0.71416,-7,268.33,0,-0.077,"1728845"
0,0,0.69953,-7,241.67,0,-0.077,"1728846"
0,0,0.69953,-7,241.67,0,-0.077,"1728847"
0,0,0.18841,-20,208.67,0,-0.22,"1728848"
0,0,0.31683,-14,168.67,0,-0.154,"1728849"
0,0,0.20311,15,121,0,0.165,"1728850"
0,0,0.71416,7,268.33,0,0.077,"1728851"
0,0,0.95296,-2,287.33,0,-0.022,"1728852"
0,0,0.56649,-11,304.33,0,-0.121,"1728853"
0,0,0.69374,-8,316,0,-0.088,"1728854"
-4,-6.44,0.19511,-23,288.33,0,-0.253,"1728855"
0,0,0.66856,-8,267.33,0,-0.088,"1728856"
0,0,0.79694,-5,241.67,0,-0.055,"1728857"
0,0,0.36781,15,241.67,0,0.165,"1728858"
0,0,1,1,241.67,0,0.011,"1728876"
0,0,0.62797,8,208.67,0,0.088,"1728877"
0,0,1,1,241.67,0,0.011,"1728878"
0,0,0.28912,-19,288.33,0,-0.209,"1728879"
0,0,1,0,287.33,0,0,"1728880"
0,0,0.85952,-4,287.33,0,-0.044,"1728881"
0,0,0.77405,-6,303.33,0,-0.066,"1728882"
0,0,1,-1,302.33,0,-0.011,"1728883"
0,0,0.85442,-4,267.33,0,-0.044,"1728884"
3.8,6.14,0.28514,20,316,0,0.22,"1728885"
0,0,0.71416,-7,268.33,0,-0.077,"1728886"
0,0,0.51638,-12,287.33,0,-0.132,"1728887"
0,0,0.80638,-5,266.33,0,-0.055,"1728888"
0,0,0.80638,-5,266.33,0,-0.055,"1728889"
0,0,0.76802,6,287.33,0,0.066,"1728890"
0,0,1,0,240.67,0,0,"1728891"
0,0,0.79694,5,241.67,0,0.055,"1728892"
0,0,0.89721,3,239.67,0,0.033,"1728893"
0,0,0.58201,10,267.33,0,0.11,"1728894"
0,0,0.79694,5,241.67,0,0.055,"1728895"
0,0,0.79694,5,241.67,0,0.055,"1728896"
0,0,0.9486,-2,240.67,0,-0.022,"1728897"
0,0,0.78134,5,207.67,0,0.055,"1728898"
0,0,1,0,168.67,0,0,"1728899"
0,0,0.48773,-11,207.67,0,-0.121,"1728900"
0,0,1,0,168.67,0,0,"1728901"
0,0,0.81732,-4,168.67,0,-0.044,"1728902"
0,0,0.31683,-14,168.67,0,-0.154,"1728903"
0,0,0.48831,-10,168.67,0,-0.11,"1728904"
0,0,0.44016,-13,241.67,0,-0.143,"1728905"
0,0,0.72924,-6,208.67,0,-0.066,"1728906"
0,0,0.93862,-2,168.67,0,-0.022,"1728907"
0,0,0.58544,-7,121,0,-0.077,"1728908"
0,0,0.85573,-3,121,0,-0.033,"1728909"
0,0,1,1,65,0,0.011,"1728910"
0,0,0.70024,6,168.67,0,0.066,"1728911"
0,0,0.71613,-5,121,0,-0.055,"1728912"
0,0,1,1,65,0,0.011,"1728913"
0,NA,NA,0,0,0,0,"1728914"
0,NA,NA,0,0,0,0,"1728915"
0,NA,NA,0,0,0,0,"1728916"
0,0,0.46706,9,121,0,0.099,"1728917"
0,0,1,0,168.67,0,0,"1728918"
0,0,0.58544,-7,121,0,-0.077,"1728919"
0,0,1,1,65,0,0.011,"1728920"
0,0,1,1,65,0,0.011,"1728921"
0,0,1,1,65,0,0.011,"1728922"
0,0,1,1,65,0,0.011,"1728923"
0,0,0.80408,3,65,0,0.033,"1728924"
0,0,0.80408,3,65,0,0.033,"1728925"
0,0,0.46706,-9,121,0,-0.099,"1728926"
0,0,0.46706,-9,121,0,-0.099,"1728927"
0,0,0.21485,-11,65,0,-0.121,"1728928"
0,0,0.46706,-9,121,0,-0.099,"1728929"
0,0,0.46706,-9,121,0,-0.099,"1728930"
0,0,0.80408,3,65,0,0.033,"1728931"
0,0,0.80408,3,65,0,0.033,"1728932"
0,NA,NA,0,0,0,0,"1728933"
0,NA,NA,0,0,0,0,"1728934"
0,0,0.21485,-11,65,0,-0.121,"1728935"
0,0,0.21485,-11,65,0,-0.121,"1728936"
0,0,0.21485,-11,65,0,-0.121,"1728937"
0,0,0.21485,-11,65,0,-0.121,"1728938"
0,NA,NA,0,0,0,0,"1728939"
0,NA,NA,0,0,0,0,"1728940"
0,0,0.07656,-24,168.67,0,-0.264,"1731148"
0,0,0.44636,-12,208.67,0,-0.132,"1731149"
0,0,0.11246,-27,268.33,0,-0.297,"1731160"
0,0,0.77405,-6,303.33,0,-0.066,"1731161"
-0.8,-1.2,0.69912,-8,328,0,-0.088,"1731162"
-2.286,-3.31,0.34494,-18,324,0,-0.198,"1731163"
-2.182,-3.05,0.15049,-27,327,0,-0.297,"1731164"
-1,-1.49,0.50433,-13,323,0,-0.143,"1731165"
0,0,0.9556,2,322.67,0,0.022,"1731166"
0,0,0.9122,3,329,0,0.033,"1731167"
0,0,0.86843,-4,328,0,-0.044,"1731168"
2.286,2.52,0.5818,11,329.67,0,0.121,"1731169"
2.286,2.7,0.44067,15,329.67,0,0.165,"1731170"
2.286,2.63,0.44067,15,329.67,0,0.165,"1731171"
2.286,2.77,0.40943,16,330.67,0,0.176,"1731172"
-1.333,-1.83,0.58142,-11,329,0,-0.121,"1731173"
-1,-1.57,0.6582,-9,327,0,-0.099,"1731174"
-1.143,-1.67,0.54196,-12,325.33,0,-0.132,"1731175"
-1.333,-2.29,0.6595,-9,329.67,0,-0.099,"1731176"
-1.333,-2.37,0.6595,-9,329.67,0,-0.099,"1731177"
0,0,1,-1,320.33,0,-0.011,"1731178"
0.636,1.33,0.61635,10,322.67,0,0.11,"1731179"
1.5,3.38,0.40562,16,325.33,0,0.176,"1731180"
1.5,3.43,0.31954,19,327,0,0.209,"1731181"
1.5,3.43,0.31954,19,327,0,0.209,"1731182"
1.5,3.43,0.31954,19,327,0,0.209,"1731183"
1.167,2.7,0.31954,19,327,0,0.209,"1731184"
1,2.55,0.47107,14,325.33,0,0.154,"1731185"
0.333,1.01,0.54196,12,325.33,0,0.132,"1731186"
1.846,4.71,0.06034,35,327.67,0,0.385,"1731187"
1.846,4.64,0.06759,34,326,0,0.374,"1731188"
1.846,4.71,0.06034,35,327.67,0,0.385,"1731189"
1.143,2.68,0.37626,17,327,0,0.187,"1731190"
1.143,2.68,0.37626,17,327,0,0.187,"1731191"
0.667,1.35,0.61923,10,328,0,0.11,"1731192"
1.778,3.29,0.22376,23,327,0,0.253,"1731193"
2.667,4.51,0.2041,24,328,0,0.264,"1731194"
2.909,4.34,0.04188,38,330.67,0,0.418,"1731195"
2.182,2.66,0.50824,13,329,0,0.143,"1731196"
1.889,2.6,0.40943,16,330.67,0,0.176,"1731197"
1.6,2.15,0.50824,13,329,0,0.143,"1731198"
2.909,3.89,0.22704,23,331.67,0,0.253,"1731199"
2.667,3.31,0.22517,23,329,0,0.253,"1731200"
1.8,2.6,0.40943,16,330.67,0,0.176,"1731201"
1.8,2.6,0.40943,16,330.67,0,0.176,"1731202"
2.286,3.66,0.35131,18,332.67,0,0.198,"1731203"
0,0,0.91193,-3,327,0,-0.033,"1731204"
0,0,0.95579,-2,325.33,0,-0.022,"1731205"
0,0,0.95579,-2,325.33,0,-0.022,"1731206"
1,2.35,0.54196,12,325.33,0,0.132,"1731207"
0,0,0.91193,-3,327,0,-0.033,"1731208"
-0.2,-0.39,0.7408,-7,329,0,-0.077,"1731209"
1.778,3.04,0.47422,14,330,0,0.154,"1731210"
2.182,3.49,0.37772,17,329,0,0.187,"1731211"
3.5,5.09,0.09848,31,329.67,0,0.341,"1731212"
4.417,5.89,0.20593,24,330.67,0,0.264,"1731213"
4.417,7.25,0.16747,26,328,0,0.286,"1731214"
5,7.58,0.16747,26,328,0,0.286,"1731215"
7.4,9.66,0.03129,40,328,0,0.44,"1731216"
5.333,7.36,0.1376,28,330.67,0,0.308,"1731217"
0.667,0.91,0.69795,8,325.33,0,0.088,"1731218"
1.231,1.88,0.219,23,320.33,0,0.253,"1731219"
1.143,1.78,0.17446,25,312.33,0,0.275,"1731220"
0,0,0.82494,-5,327,0,-0.055,"1731221"
0,0,1,0,328,0,0,"1731222"
0,0,1,1,326.33,0,0.011,"1731223"
-0.7,-1.07,0.69736,-8,324,0,-0.088,"1731224"
0,0,0.95514,2,316,0,0.022,"1731225"
2.4,3.19,0.08695,32,328,0,0.352,"1731226"
2,2.85,0.22517,23,329,0,0.253,"1731227"
1,1.51,0.40754,16,328,0,0.176,"1731228"
0.5,0.73,0.54237,12,326,0,0.132,"1731229"
1.5,2.28,0.26873,21,327,0,0.231,"1731230"
1.167,1.95,0.26873,21,327,0,0.231,"1731231"
0.889,1.24,0.65917,9,329,0,0.099,"1731232"
2.625,3,0.27067,21,329.67,0,0.231,"1731233"
1,1.24,0.6595,9,329.67,0,0.099,"1731234"
5.8,7.1,0.03693,39,331.67,0,0.429,"1731235"
2.667,3.09,0.3479,18,328,0,0.198,"1731236"
1.778,2.1,0.40754,16,328,0,0.176,"1731237"
4.5,4.86,0.12304,29,329.67,0,0.319,"1731238"
1.333,1.84,0.61923,10,328,0,0.11,"1731239"
8.833,10.38,0.0126,46,325.33,0,0.505,"1731240"
8.857,10.49,0.06086,35,329,0,0.385,"1731241"
0,0,0.60533,10,303.33,0,0.11,"1731242"
0,0,0.60533,10,303.33,0,0.11,"1731243"
0,0,0.66856,8,267.33,0,0.088,"1731244"
0,0,0.66856,8,267.33,0,0.088,"1731245"
0,0,0.66856,8,267.33,0,0.088,"1731246"
0,0,0.47829,12,240.67,0,0.132,"1731247"
0,0,0.94481,-2,208.67,0,-0.022,"1731248"
0,0,0.70024,6,168.67,0,0.066,"1731249"
0,0,0.70024,6,168.67,0,0.066,"1731250"
0,0,0.3633,11,121,0,0.121,"1731251"
0,0,0.3633,11,121,0,0.121,"1731252"
0,0,0.48773,11,207.67,0,0.121,"1731253"
0,0,0.48773,11,207.67,0,0.121,"1731254"
0,0,1,-1,167.67,0,-0.011,"1731255"
0,0,0.79694,-5,241.67,0,-0.055,"1731279"
0,0,0.52005,11,241.67,0,0.121,"1731280"
0,0,1,1,266.33,0,0.011,"1731281"
0,0,0.36781,15,241.67,0,0.165,"1731282"
0,0,0.72383,7,288.33,0,0.077,"1731283"
0,0,0.85952,4,287.33,0,0.044,"1731284"
0,0,1,0,240.67,0,0,"1731285"
0,0,1,0,240.67,0,0,"1731286"
0,0,1,0,240.67,0,0,"1731287"
0,0,0.66856,-8,267.33,0,-0.088,"1731288"
0,0,0.3891,16,303.33,0,0.176,"1731289"
0,0,0.90624,3,288.33,0,0.033,"1731290"
0,0,0.66856,8,267.33,0,0.088,"1731291"
0,0,0.32869,17,268.33,0,0.187,"1731292"
0,0,0.32869,17,268.33,0,0.187,"1731293"
0,0,0.79694,5,241.67,0,0.055,"1731294"
0,0,0.53326,10,208.67,0,0.11,"1731295"
0,0,0.12263,25,241.67,0,0.275,"1731296"
0,0,0.79694,5,241.67,0,0.055,"1731297"
0,0,0.9486,-2,240.67,0,-0.022,"1731298"
0,0,1,1,239.67,0,0.011,"1731299"
0,0,1,1,239.67,0,0.011,"1731300"
0,0,0.81732,-4,168.67,0,-0.044,"1731301"
0,0,0.58544,-7,121,0,-0.077,"1731302"
0,0,0.71613,-5,121,0,-0.055,"1731303"
0,0,0.58544,-7,121,0,-0.077,"1731304"
0,0,0.71613,-5,121,0,-0.055,"1731305"
0,0,0.83548,-4,208.67,0,-0.044,"1731306"
0,0,0.53326,-10,208.67,0,-0.11,"1731307"
0,0,0.93862,-2,168.67,0,-0.022,"1731308"
0,0,0.58544,7,121,0,0.077,"1731309"
0,0,1,1,65,0,0.011,"1731310"
0,0,0.85573,-3,121,0,-0.033,"1731311"
0,0,1,1,65,0,0.011,"1731312"
0,0,1,1,65,0,0.011,"1731313"
0,0,0.71613,-5,121,0,-0.055,"1731314"
0,0,1,1,65,0,0.011,"1731315"
0,0,1,1,65,0,0.011,"1731316"
0,0,1,1,65,0,0.011,"1731317"
0,0,0.62797,8,208.67,0,0.088,"1731320"
0,0,0.2481,-16,168.67,0,-0.176,"1731321"
0,0,0.21485,-11,65,0,-0.121,"1731322"
0,0,0.21485,-11,65,0,-0.121,"1731323"
0,0,0.21485,-11,65,0,-0.121,"1731324"
0,0,0.21485,-11,65,0,-0.121,"1731325"
0,0,0.80408,3,65,0,0.033,"1731326"
0,0,0.80408,3,65,0,0.033,"1731327"
0,0,0.46706,-9,121,0,-0.099,"1731328"
0,0,0.21485,-11,65,0,-0.121,"1731329"
0,0,0.46706,-9,121,0,-0.099,"1731330"
0,0,0.46706,-9,121,0,-0.099,"1731331"
0,0,0.80408,3,65,0,0.033,"1731332"
0,0,0.80408,3,65,0,0.033,"1731333"
0,0,0.80408,3,65,0,0.033,"1731334"
0,NA,NA,0,0,0,0,"1731335"
0,NA,NA,0,0,0,0,"1731336"
0,0,0.21485,-11,65,0,-0.121,"1731337"
0,0,0.21485,-11,65,0,-0.121,"1731338"
0,0,0.21485,-11,65,0,-0.121,"1731339"
0,0,0.21485,-11,65,0,-0.121,"1731340"
0,NA,NA,0,0,0,0,"1731341"
0,NA,NA,0,0,0,0,"1731342"
0,0,0.30337,-17,241.67,0,-0.187,"1733551"
0,0,0.18841,-20,208.67,0,-0.22,"1733562"
0,0,0.79694,-5,241.67,0,-0.055,"1733563"
0.667,0.88,0.61598,10,322,0,0.11,"1733564"
1.778,2.28,0.65917,9,329,0,0.099,"1733565"
-2.5,-3.26,0.22328,-23,326.33,0,-0.253,"1733566"
-2.556,-2.94,0.29609,-20,330.67,0,-0.22,"1733567"
3.75,5.18,0.34494,18,324,0,0.198,"1733568"
0,0,0.82387,5,323,0,0.055,"1733569"
3.625,4.32,0.3479,18,328,0,0.198,"1733570"
1.167,1.19,0.6582,9,327,0,0.099,"1733571"
1.167,1.26,0.69912,8,328,0,0.088,"1733572"
1.167,1.27,0.69912,8,328,0,0.088,"1733573"
2.667,3.43,0.32297,19,331.67,0,0.209,"1733574"
-2,-2.89,0.3479,-18,328,0,-0.198,"1733575"
-1.143,-1.9,0.47107,-14,325.33,0,-0.154,"1733576"
0,0,1,1,320.33,0,0.011,"1733577"
1.333,2.61,0.40369,16,322.67,0,0.176,"1733578"
0.636,1.33,0.61635,10,322.67,0,0.11,"1733579"
0,0,0.82315,5,320.33,0,0.055,"1733580"
0,0,0.82315,5,320.33,0,0.055,"1733581"
0.636,1.33,0.61635,10,322.67,0,0.11,"1733582"
1,2.12,0.54196,12,325.33,0,0.132,"1733583"
2.4,5.34,0.22376,23,327,0,0.253,"1733584"
1.5,3.43,0.31954,19,327,0,0.209,"1733585"
1.167,2.7,0.31954,19,327,0,0.209,"1733586"
1.5,3.52,0.37626,17,327,0,0.187,"1733587"
0,0,0.86857,4,328.67,0,0.044,"1733588"
1.5,3.43,0.31954,19,327,0,0.209,"1733589"
1.5,3.43,0.31954,19,327,0,0.209,"1733590"
1.5,3.43,0.31954,19,327,0,0.209,"1733591"
2,4.29,0.27067,21,329.67,0,0.231,"1733592"
1.778,4.11,0.31954,19,327,0,0.209,"1733593"
0.5,1,0.78249,6,328,0,0.066,"1733594"
1.778,3.32,0.32151,19,329.67,0,0.209,"1733595"
1.667,3.02,0.3479,18,328,0,0.198,"1733596"
0.667,0.93,0.70028,8,330.67,0,0.088,"1733597"
0.5,0.66,0.91255,3,331.67,0,0.033,"1733598"
1.333,1.89,0.3479,18,328,0,0.198,"1733599"
2.667,3.36,0.18578,25,329,0,0.275,"1733600"
2.286,2.76,0.09677,31,326.33,0,0.341,"1733601"
2.667,3.36,0.0777,33,329,0,0.363,"1733602"
0.727,1.05,0.6582,9,327,0,0.099,"1733603"
3.2,5.12,0.15174,27,329,0,0.297,"1733604"
2,3.63,0.29216,20,325.33,0,0.22,"1733605"
-1.6,-3.39,0.61923,-10,328,0,-0.11,"1733606"
0,0,0.95579,-2,325.33,0,-0.022,"1733607"
0,0,0.95579,-2,325.33,0,-0.022,"1733608"
0,0,0.91193,-3,327,0,-0.033,"1733609"
0,0,1,1,329,0,0.011,"1733610"
0,0,1,1,329,0,0.011,"1733611"
0.667,1.09,0.66046,9,331.67,0,0.099,"1733612"
2.286,3.73,0.3748,17,325,0,0.187,"1733613"
2.833,4.12,0.22564,23,329.67,0,0.253,"1733614"
4.444,6.7,0.06675,34,324,0,0.374,"1733615"
4,5.66,0.24335,22,324,0,0.242,"1733616"
4.167,5.99,0.29413,20,328,0,0.22,"1733617"
0,0,0.78162,6,325.33,0,0.066,"1733618"
0,0,0.73612,-7,317,0,-0.077,"1733619"
0,0,0.7803,6,321.33,0,0.066,"1733620"
1.778,2.61,0.19807,24,319.33,0,0.264,"1733621"
0.889,1.37,0.21025,23,308.33,0,0.253,"1733622"
0,0,1,0,325.33,0,0,"1733623"
0,0,0.8679,-4,325.33,0,-0.044,"1733624"
-1.286,-2.19,0.44021,-15,329,0,-0.165,"1733625"
0,0,0.82441,5,325,0,0.055,"1733626"
0,0,0.9557,2,324,0,0.022,"1733627"
4,5.21,0.12418,29,331.67,0,0.319,"1733628"
3.077,4.12,0.18756,25,331.67,0,0.275,"1733629"
2.143,2.44,0.37964,17,331.67,0,0.187,"1733630"
1,1.42,0.34839,18,328.67,0,0.198,"1733631"
3.364,4.65,0.18756,25,331.67,0,0.275,"1733632"
2,2.97,0.32102,19,329,0,0.209,"1733633"
5,6.24,0.02415,42,330.67,0,0.462,"1733634"
6,8.71,0.05499,36,332.67,0,0.396,"1733635"
6.273,8.49,0.03198,40,330.67,0,0.44,"1733636"
5,6.79,0.04628,37,326.33,0,0.407,"1733637"
4.5,7.29,0.15785,26,313.33,0,0.286,"1733638"
0,0,0.68069,-8,289.33,0,-0.088,"1733639"
4.5,5.89,0.29117,20,324,0,0.22,"1733640"
6.429,8.79,0.05852,35,323,0,0.385,"1733641"
5.333,6.17,0.12038,29,325,0,0.319,"1733642"
4.143,5.58,0.36884,17,317,0,0.187,"1733643"
