"nie_malla_modi_id","sen_slope_temp","sen_slope_per_temp","p_value_temp","tau_temp"
1702393,-0.038,-0.51,0.41085,-0.176
1702394,-0.034,-0.42,0.38107,-0.187
1702395,-0.033,-0.36,0.29754,-0.22
1702396,-0.037,-0.44,0.22844,-0.253
1702397,-0.041,-0.57,0.18889,-0.275
1702398,-0.041,-0.64,0.15463,-0.297
1702399,-0.048,-0.88,0.15463,-0.297
1702400,-0.046,-0.85,0.15463,-0.297
1702401,-0.044,-0.75,0.15463,-0.297
1702402,-0.044,-0.7,0.15463,-0.297
1702403,-0.041,-0.61,0.15463,-0.297
1702404,-0.045,-0.63,0.18889,-0.275
1702405,-0.042,-0.55,0.18889,-0.275
1702406,-0.043,-0.54,0.18889,-0.275
1702407,-0.052,-0.62,0.29754,-0.22
1702408,-0.046,-0.6,0.27356,-0.231
1702409,-0.052,-0.74,0.32442,-0.209
1702410,-0.045,-0.66,0.37964,-0.187
1702411,-0.035,-0.49,0.476,-0.154
1702412,-0.03,-0.43,0.54644,-0.132
1702413,-0.027,-0.36,0.44342,-0.165
1702414,-0.024,-0.29,0.38107,-0.187
1702415,-0.022,-0.24,0.50995,-0.143
1702416,-0.022,-0.22,0.66142,-0.099
1702417,-0.022,-0.22,0.58407,-0.121
1702418,-0.024,-0.27,0.58407,-0.121
1702419,-0.024,-0.27,0.51122,-0.143
1702420,-0.02,-0.21,0.44205,-0.165
1702421,-0.017,-0.17,0.58407,-0.121
1702422,-0.016,-0.15,0.74256,-0.077
1702423,-0.018,-0.17,0.78398,-0.066
1702424,-0.015,-0.13,0.82667,-0.055
1702425,-0.012,-0.1,0.74256,-0.077
1702426,-0.012,-0.1,0.74256,-0.077
1702427,0,0,1,0
1702428,0,0,0.9557,-0.022
1702429,-0.002,-0.02,0.78398,-0.066
1702430,-0.004,-0.04,0.78398,-0.066
1702431,-0.006,-0.06,0.82667,-0.055
1702432,-0.004,-0.05,0.82667,-0.055
1702433,-0.002,-0.02,0.82667,-0.055
1702434,0.001,0.01,0.86896,0.044
1702435,0,0,1,0.011
1702436,0.01,0.1,0.74181,0.077
1702437,0.015,0.14,0.70113,0.088
1702438,0.025,0.22,0.47422,0.154
1702443,0.073,0.69,0.0798,0.363
1702444,0.075,0.73,0.0798,0.363
1702445,0.073,0.74,0.07041,0.374
1702446,0.072,0.77,0.0627,0.385
1702447,0.074,0.78,0.0627,0.385
1702448,0.075,0.76,0.07041,0.374
1702449,0.079,0.76,0.0798,0.363
1702450,0.082,0.74,0.0627,0.385
1702451,0.087,0.71,0.0627,0.385
1702452,0.089,0.7,0.05499,0.396
1702453,0.09,0.75,0.0627,0.385
1702454,0.089,0.77,0.0627,0.385
1702455,0.088,0.81,0.0627,0.385
1702456,0.086,0.83,0.0798,0.363
1702457,0.08,0.76,0.0798,0.363
1702458,0.077,0.69,0.10052,0.341
1702459,0.069,0.58,0.11184,0.33
1702460,0.062,0.49,0.2073,0.264
1702461,0.052,0.43,0.27356,0.231
1702462,0.052,0.43,0.27356,0.231
1702463,0.06,0.48,0.2073,0.264
1702464,0.064,0.5,0.15463,0.297
1702465,0.071,0.55,0.10052,0.341
1702466,0.076,0.61,0.12531,0.319
1702467,0.08,0.68,0.11184,0.33
1702468,0.082,0.72,0.0892,0.352
1702469,0.087,0.76,0.0425,0.418
1702470,0.09,0.78,0.04807,0.407
1702471,0.09,0.81,0.0325,0.44
1702472,0.097,0.88,0.03693,0.429
1702473,0.097,0.88,0.0425,0.418
1702474,0.097,0.87,0.04874,0.407
1702475,0.097,0.9,0.03693,0.429
1702476,0.093,0.83,0.0425,0.418
1702477,0.09,0.8,0.0325,0.44
1702478,0.093,0.85,0.0375,0.429
1702479,0.093,0.82,0.0375,0.429
1702480,0.09,0.78,0.0375,0.429
1702481,0.09,0.75,0.0325,0.44
1702482,0.09,0.72,0.02854,0.451
1702483,0.048,0.38,0.27356,0.231
1702484,0.05,0.38,0.29754,0.22
1702485,0.046,0.34,0.29754,0.22
1702486,0.042,0.3,0.22844,0.253
1702487,0.04,0.28,0.22844,0.253
1702488,0.04,0.29,0.24958,0.242
1702489,0.04,0.29,0.24958,0.242
1702490,0.043,0.33,0.22844,0.253
1702491,0.04,0.3,0.22844,0.253
1702492,0.044,0.32,0.22844,0.253
1702493,0.037,0.25,0.22844,0.253
1702494,0.04,0.26,0.2073,0.264
1702495,0.04,0.27,0.22844,0.253
1702496,0.04,0.27,0.22844,0.253
1702497,0.04,0.29,0.24958,0.242
1702498,0.04,0.29,0.27356,0.231
1702499,0.04,0.29,0.27356,0.231
1702500,0.04,0.29,0.27356,0.231
1702501,0.045,0.32,0.27356,0.231
1702502,0.045,0.32,0.27356,0.231
1702503,0.04,0.27,0.24958,0.242
1702504,0.04,0.26,0.22844,0.253
1702505,0.035,0.22,0.18756,0.275
1702506,0.035,0.22,0.2073,0.264
1702507,0.04,0.25,0.20593,0.264
1702508,0.04,0.26,0.20593,0.264
1702509,0.035,0.22,0.2073,0.264
1702510,0.035,0.21,0.18889,0.275
1702511,0.04,0.23,0.12531,0.319
1702512,0.04,0.23,0.12531,0.319
1702513,0.037,0.2,0.15339,0.297
1704721,0.039,0.27,0.13878,0.308
1704722,0.038,0.27,0.15463,0.297
1704723,0.038,0.27,0.15463,0.297
1704724,0.036,0.26,0.13878,0.308
1704725,0.038,0.27,0.10052,0.341
1704726,0.037,0.27,0.11184,0.33
1704727,0.034,0.27,0.15463,0.297
1704728,0.034,0.27,0.15463,0.297
1704729,0.034,0.27,0.15463,0.297
1704730,0.036,0.28,0.15463,0.297
1704731,0.037,0.29,0.17048,0.286
1704732,0.039,0.3,0.15339,0.297
1704733,0.04,0.31,0.1376,0.308
1704734,0.041,0.31,0.13878,0.308
1704735,0.041,0.32,0.15463,0.297
1704736,0.04,0.31,0.15463,0.297
1704737,0.04,0.31,0.13878,0.308
1704738,0.04,0.31,0.13878,0.308
1704739,0.039,0.31,0.16876,0.286
1704740,0.037,0.31,0.22704,0.253
1704741,0.036,0.31,0.24958,0.242
1704742,0.033,0.31,0.24958,0.242
1704743,0.034,0.32,0.27212,0.231
1704744,0.032,0.32,0.476,0.154
1704745,0.03,0.31,0.476,0.154
1704746,0.03,0.3,0.476,0.154
1704747,0.037,0.36,0.2073,0.264
1704748,0.038,0.38,0.2073,0.264
1704749,0.038,0.38,0.2073,0.264
1704750,0.038,0.39,0.2073,0.264
1704751,0.033,0.35,0.22844,0.253
1704752,0.031,0.36,0.2073,0.264
1704753,0.026,0.32,0.32442,0.209
1704754,0.025,0.31,0.37964,0.187
1704755,0.024,0.29,0.38107,0.187
1704756,0.023,0.28,0.38107,0.187
1704757,0.024,0.28,0.32442,0.209
1704758,0.018,0.23,0.66142,0.099
1704759,0.02,0.28,0.58294,0.121
1704760,0.019,0.28,0.66142,0.099
1704761,0.02,0.29,0.6217,0.11
1704762,0.017,0.3,0.66142,0.099
1704763,0.014,0.27,0.66142,0.099
1704764,0.014,0.29,0.66142,0.099
1704765,0.016,0.32,0.70113,0.088
1704766,0.014,0.31,0.78398,0.066
1704767,0.017,0.34,0.78398,0.066
1704768,0.01,0.23,0.86935,0.044
1704769,0.01,0.25,0.86935,0.044
1704770,0.007,0.18,0.86935,0.044
1704771,0.003,0.12,0.91281,0.033
1704772,0.004,0.15,0.95628,0.022
1704773,0.007,0.23,0.91281,0.033
1704774,0.01,0.28,0.91281,0.033
1704775,0.012,0.32,0.82667,0.055
1704776,0.01,0.27,0.78398,0.066
1704777,0.01,0.29,0.66142,0.099
1704778,0.013,0.29,0.6217,0.11
1704779,0.012,0.29,0.58407,0.121
1704780,0.01,0.3,0.82667,0.055
1704781,0.012,0.29,0.82667,0.055
1704782,0.012,0.29,0.82667,0.055
1704783,0.008,0.26,0.86935,0.044
1704784,0.005,0.24,0.91281,0.033
1704785,0.006,0.21,0.91281,0.033
1704786,0.011,0.27,0.82667,0.055
1704787,0.011,0.24,0.82667,0.055
1704788,-0.004,-0.08,1,-0.011
1704789,-0.008,-0.15,0.91281,-0.033
1704790,-0.01,-0.17,0.82667,-0.055
1704791,-0.016,-0.24,0.78398,-0.066
1704792,-0.018,-0.26,0.58407,-0.121
1704793,-0.026,-0.37,0.51122,-0.143
1704794,-0.03,-0.41,0.476,-0.154
1704795,-0.036,-0.46,0.38107,-0.187
1704796,-0.033,-0.4,0.38107,-0.187
1704797,-0.031,-0.33,0.32442,-0.209
1704798,-0.036,-0.41,0.24958,-0.242
1704799,-0.04,-0.54,0.18889,-0.275
1704800,-0.041,-0.66,0.15463,-0.297
1704801,-0.046,-0.84,0.15463,-0.297
1704802,-0.044,-0.76,0.15463,-0.297
1704803,-0.042,-0.67,0.15463,-0.297
1704804,-0.044,-0.66,0.15463,-0.297
1704805,-0.042,-0.6,0.15463,-0.297
1704806,-0.043,-0.58,0.18889,-0.275
1704807,-0.044,-0.53,0.18889,-0.275
1704808,-0.043,-0.49,0.29754,-0.22
1704809,-0.049,-0.55,0.32442,-0.209
1704810,-0.048,-0.6,0.29754,-0.22
1704811,-0.052,-0.69,0.35131,-0.198
1704812,-0.038,-0.52,0.44205,-0.165
1704813,-0.035,-0.47,0.32442,-0.209
1704814,-0.029,-0.38,0.50995,-0.143
1704815,-0.029,-0.35,0.44342,-0.165
1704816,-0.024,-0.28,0.38107,-0.187
1704817,-0.024,-0.27,0.54644,-0.132
1704818,-0.022,-0.22,0.58407,-0.121
1704819,-0.026,-0.25,0.50995,-0.143
1704820,-0.025,-0.27,0.476,-0.154
1704821,-0.022,-0.24,0.51122,-0.143
1704822,-0.02,-0.2,0.44205,-0.165
1704823,-0.02,-0.19,0.74256,-0.077
1704824,-0.019,-0.17,0.74256,-0.077
1704825,-0.019,-0.18,0.82667,-0.055
1704826,-0.016,-0.14,0.82667,-0.055
1704827,-0.014,-0.12,0.66142,-0.099
1704828,-0.013,-0.1,0.74256,-0.077
1704829,-0.002,-0.01,1,-0.011
1704830,-0.002,-0.01,0.95628,-0.022
1704831,-0.001,-0.01,0.82546,-0.055
1704832,-0.003,-0.03,0.82615,-0.055
1704833,-0.003,-0.03,0.82667,-0.055
1704834,-0.005,-0.05,0.82667,-0.055
1704835,-0.003,-0.03,0.86935,-0.044
1704836,0,0,1,0.011
1704837,0.025,0.21,0.34937,0.198
1704838,0.033,0.3,0.38107,0.187
1704839,0.03,0.28,0.38107,0.187
1704840,0.038,0.33,0.32442,0.209
1704844,0.03,0.25,0.44205,0.165
1704845,0.08,0.71,0.0627,0.385
1704846,0.079,0.74,0.0627,0.385
1704847,0.078,0.76,0.06191,0.385
1704848,0.078,0.79,0.0627,0.385
1704849,0.08,0.81,0.05499,0.396
1704850,0.082,0.8,0.04874,0.407
1704851,0.086,0.78,0.0627,0.385
1704852,0.09,0.78,0.05499,0.396
1704853,0.093,0.76,0.0375,0.429
1704854,0.097,0.73,0.0375,0.429
1704855,0.097,0.79,0.02854,0.451
1704856,0.097,0.82,0.02458,0.462
1704857,0.097,0.87,0.0375,0.429
1704858,0.093,0.87,0.0798,0.363
1704859,0.089,0.81,0.07041,0.374
1704860,0.083,0.73,0.07041,0.374
1704861,0.075,0.62,0.0892,0.352
1704862,0.064,0.5,0.15463,0.297
1704863,0.062,0.49,0.2073,0.264
1704864,0.062,0.49,0.18889,0.275
1704865,0.064,0.5,0.15463,0.297
1704866,0.071,0.53,0.10052,0.341
1704867,0.077,0.59,0.11184,0.33
1704868,0.086,0.67,0.0995,0.341
1704869,0.09,0.73,0.05499,0.396
1704870,0.093,0.78,0.04807,0.407
1704871,0.093,0.78,0.05499,0.396
1704872,0.099,0.84,0.0425,0.418
1704873,0.097,0.86,0.0325,0.44
1704874,0.097,0.85,0.0325,0.44
1704875,0.093,0.82,0.0425,0.418
1704876,0.093,0.83,0.0425,0.418
1704877,0.097,0.86,0.0425,0.418
1704878,0.093,0.82,0.0375,0.429
1704879,0.09,0.78,0.0375,0.429
1704880,0.09,0.79,0.0325,0.44
1704881,0.09,0.77,0.0375,0.429
1704882,0.1,0.84,0.0325,0.44
1704883,0.1,0.83,0.0325,0.44
1704884,0.09,0.73,0.02458,0.462
1704885,0.043,0.35,0.27356,0.231
1704886,0.043,0.35,0.32442,0.209
1704887,0.045,0.35,0.29754,0.22
1704888,0.045,0.34,0.27356,0.231
1704889,0.04,0.29,0.2073,0.264
1704890,0.04,0.26,0.2073,0.264
1704891,0.04,0.28,0.22704,0.253
1704892,0.04,0.29,0.22844,0.253
1704893,0.04,0.3,0.22844,0.253
1704894,0.04,0.29,0.22844,0.253
1704895,0.04,0.27,0.22844,0.253
1704896,0.04,0.26,0.18889,0.275
1704897,0.04,0.26,0.22844,0.253
1704898,0.035,0.24,0.22844,0.253
1704899,0.045,0.32,0.27356,0.231
1704900,0.04,0.29,0.27356,0.231
1704901,0.04,0.28,0.27356,0.231
1704902,0.04,0.27,0.24958,0.242
1704903,0.045,0.3,0.24958,0.242
1704904,0.045,0.31,0.24958,0.242
1704905,0.047,0.33,0.27356,0.231
1704906,0.045,0.3,0.24958,0.242
1704907,0.04,0.26,0.2073,0.264
1704908,0.035,0.22,0.2073,0.264
1704909,0.035,0.21,0.18756,0.275
1704910,0.04,0.25,0.2073,0.264
1704911,0.035,0.22,0.22844,0.253
1704912,0.035,0.22,0.18889,0.275
1704913,0.043,0.26,0.15463,0.297
1704914,0.04,0.23,0.12531,0.319
1707124,0.039,0.27,0.10052,0.341
1707125,0.038,0.27,0.11184,0.33
1707126,0.037,0.27,0.11184,0.33
1707127,0.036,0.27,0.12531,0.319
1707128,0.037,0.27,0.11184,0.33
1707129,0.036,0.28,0.13878,0.308
1707130,0.036,0.28,0.13878,0.308
1707131,0.036,0.28,0.15339,0.297
1707132,0.036,0.29,0.17048,0.286
1707133,0.039,0.31,0.17048,0.286
1707134,0.037,0.31,0.15463,0.297
1707135,0.04,0.31,0.12531,0.319
1707136,0.04,0.32,0.15339,0.297
1707137,0.041,0.33,0.15463,0.297
1707138,0.041,0.33,0.15463,0.297
1707139,0.04,0.32,0.15463,0.297
1707140,0.038,0.32,0.18578,0.275
1707141,0.04,0.31,0.13878,0.308
1707142,0.038,0.32,0.20547,0.264
1707143,0.038,0.31,0.20547,0.264
1707144,0.036,0.31,0.18889,0.275
1707145,0.034,0.32,0.27212,0.231
1707146,0.033,0.32,0.3782,0.187
1707147,0.036,0.32,0.27356,0.231
1707148,0.036,0.32,0.27356,0.231
1707149,0.035,0.34,0.24958,0.242
1707150,0.037,0.36,0.2073,0.264
1707151,0.04,0.38,0.2073,0.264
1707152,0.036,0.37,0.22844,0.253
1707153,0.034,0.37,0.22844,0.253
1707154,0.03,0.34,0.35131,0.198
1707155,0.026,0.29,0.32442,0.209
1707156,0.025,0.27,0.29754,0.22
1707157,0.031,0.32,0.32442,0.209
1707158,0.03,0.31,0.27356,0.231
1707159,0.023,0.26,0.38107,0.187
1707160,0.015,0.2,0.66142,0.099
1707161,0.013,0.2,0.58407,0.121
1707162,0.016,0.25,0.66142,0.099
1707163,0.016,0.26,0.66046,0.099
1707164,0.015,0.25,0.66046,0.099
1707165,0.013,0.26,0.70113,0.088
1707166,0.012,0.27,0.70113,0.088
1707167,0.012,0.26,0.74256,0.077
1707168,0.011,0.26,0.78398,0.066
1707169,0.013,0.31,0.74256,0.077
1707170,0.01,0.29,0.82667,0.055
1707171,0.008,0.27,0.86935,0.044
1707172,0.01,0.34,0.82667,0.055
1707173,0.009,0.33,0.82667,0.055
1707174,0.01,0.33,0.82667,0.055
1707175,0.011,0.31,0.78398,0.066
1707176,0.015,0.31,0.74256,0.077
1707177,0.011,0.24,0.74256,0.077
1707178,0.012,0.3,0.6217,0.11
1707179,0.012,0.27,0.58407,0.121
1707180,0.011,0.23,0.58407,0.121
1707181,0.012,0.29,0.70113,0.088
1707182,0.012,0.29,0.82667,0.055
1707183,0.011,0.23,0.74256,0.077
1707184,0.012,0.28,0.74256,0.077
1707185,0.009,0.29,0.78398,0.066
1707186,0.006,0.26,0.82667,0.055
1707187,0.008,0.26,0.86935,0.044
1707188,0.009,0.26,0.86935,0.044
1707189,0.011,0.25,0.86935,0.044
1707190,-0.003,-0.06,0.95628,-0.022
1707191,-0.007,-0.12,0.91281,-0.033
1707192,-0.009,-0.14,0.91281,-0.033
1707193,-0.009,-0.12,0.74181,-0.077
1707194,-0.018,-0.23,0.66142,-0.099
1707195,-0.021,-0.26,0.51122,-0.143
1707196,-0.028,-0.35,0.476,-0.154
1707197,-0.037,-0.46,0.38107,-0.187
1707198,-0.033,-0.36,0.38107,-0.187
1707199,-0.03,-0.3,0.32442,-0.209
1707200,-0.037,-0.43,0.24958,-0.242
1707201,-0.04,-0.54,0.18889,-0.275
1707202,-0.041,-0.64,0.15463,-0.297
1707203,-0.044,-0.76,0.15463,-0.297
1707204,-0.044,-0.71,0.15463,-0.297
1707205,-0.042,-0.64,0.15463,-0.297
1707206,-0.041,-0.55,0.15463,-0.297
1707207,-0.04,-0.51,0.17048,-0.286
1707208,-0.043,-0.55,0.18889,-0.275
1707209,-0.046,-0.53,0.18889,-0.275
1707210,-0.047,-0.49,0.32442,-0.209
1707211,-0.049,-0.56,0.32442,-0.209
1707212,-0.048,-0.56,0.32442,-0.209
1707213,-0.04,-0.51,0.38107,-0.187
1707214,-0.033,-0.44,0.476,-0.154
1707215,-0.035,-0.43,0.35131,-0.198
1707216,-0.029,-0.35,0.35131,-0.198
1707217,-0.025,-0.29,0.38107,-0.187
1707218,-0.024,-0.26,0.44342,-0.165
1707219,-0.022,-0.22,0.66142,-0.099
1707220,-0.027,-0.26,0.54644,-0.132
1707221,-0.025,-0.24,0.44342,-0.165
1707222,-0.021,-0.22,0.476,-0.154
1707223,-0.02,-0.21,0.44205,-0.165
1707224,-0.02,-0.19,0.66142,-0.099
1707225,-0.02,-0.18,0.74256,-0.077
1707226,-0.018,-0.16,0.78398,-0.066
1707227,-0.019,-0.18,0.82667,-0.055
1707228,-0.017,-0.15,0.66142,-0.099
1707229,-0.016,-0.13,0.66142,-0.099
1707230,-0.016,-0.12,0.74256,-0.077
1707231,-0.016,-0.13,0.74256,-0.077
1707232,0,0,0.95614,-0.022
1707233,-0.001,-0.01,0.91255,-0.033
1707234,-0.002,-0.02,0.82615,-0.055
1707235,-0.005,-0.05,0.78398,-0.066
1707236,-0.005,-0.05,0.78398,-0.066
1707237,-0.002,-0.02,0.95628,-0.022
1707238,0.018,0.15,0.58407,0.121
1707239,0.02,0.16,0.476,0.154
1707240,0.027,0.23,0.29754,0.22
1707241,0.03,0.26,0.38107,0.187
1707242,0.033,0.3,0.38107,0.187
1707243,0.041,0.34,0.24958,0.242
1707247,0.086,0.73,0.0627,0.385
1707248,0.084,0.74,0.0627,0.385
1707249,0.083,0.78,0.0627,0.385
1707250,0.083,0.8,0.04874,0.407
1707251,0.085,0.81,0.04874,0.407
1707252,0.088,0.81,0.0425,0.418
1707253,0.089,0.8,0.02806,0.451
1707254,0.093,0.79,0.02854,0.451
1707255,0.099,0.77,0.02854,0.451
1707256,0.102,0.75,0.02854,0.451
1707257,0.102,0.81,0.02854,0.451
1707258,0.102,0.85,0.02149,0.473
1707259,0.102,0.89,0.0184,0.484
1707260,0.103,0.93,0.02458,0.462
1707261,0.101,0.89,0.0375,0.429
1707262,0.099,0.84,0.0375,0.429
1707263,0.091,0.74,0.0798,0.363
1707264,0.083,0.64,0.0892,0.352
1707265,0.076,0.57,0.10052,0.341
1707266,0.077,0.58,0.10052,0.341
1707267,0.08,0.59,0.10052,0.341
1707268,0.087,0.63,0.07041,0.374
1707269,0.089,0.67,0.07041,0.374
1707270,0.09,0.71,0.0425,0.418
1707271,0.093,0.77,0.0375,0.429
1707272,0.097,0.79,0.0325,0.44
1707273,0.1,0.83,0.0325,0.44
1707274,0.1,0.84,0.0375,0.429
1707275,0.093,0.81,0.03693,0.429
1707276,0.093,0.82,0.0375,0.429
1707277,0.093,0.82,0.0425,0.418
1707278,0.093,0.8,0.0375,0.429
1707279,0.093,0.82,0.0325,0.44
1707280,0.09,0.79,0.0325,0.44
1707281,0.09,0.75,0.0375,0.429
1707282,0.095,0.81,0.0375,0.429
1707283,0.1,0.85,0.0325,0.44
1707284,0.105,0.86,0.02854,0.451
1707285,0.105,0.85,0.0325,0.44
1707286,0.09,0.7,0.02149,0.473
1707287,0.046,0.36,0.27356,0.231
1707288,0.048,0.37,0.29754,0.22
1707289,0.049,0.36,0.32442,0.209
1707290,0.045,0.32,0.27356,0.231
1707291,0.04,0.28,0.27356,0.231
1707292,0.04,0.27,0.2073,0.264
1707293,0.035,0.23,0.2073,0.264
1707294,0.04,0.27,0.2073,0.264
1707295,0.04,0.29,0.22844,0.253
1707296,0.04,0.28,0.22844,0.253
1707297,0.035,0.23,0.2073,0.264
1707298,0.04,0.25,0.18889,0.275
1707299,0.035,0.23,0.24958,0.242
1707300,0.04,0.28,0.27356,0.231
1707301,0.045,0.31,0.27356,0.231
1707302,0.04,0.27,0.24958,0.242
1707303,0.042,0.29,0.24958,0.242
1707304,0.04,0.27,0.24958,0.242
1707305,0.045,0.29,0.2073,0.264
1707306,0.047,0.31,0.22844,0.253
1707307,0.049,0.33,0.24958,0.242
1707308,0.047,0.31,0.2073,0.264
1707309,0.043,0.28,0.18889,0.275
1707310,0.038,0.23,0.18889,0.275
1707311,0.035,0.21,0.18889,0.275
1707312,0.035,0.22,0.2073,0.264
1707313,0.035,0.22,0.2073,0.264
1707314,0.035,0.21,0.2073,0.264
1707315,0.04,0.24,0.15339,0.297
1707316,0.038,0.21,0.12531,0.319
1707317,0.033,0.18,0.12531,0.319
1709527,0.039,0.27,0.0798,0.363
1709528,0.037,0.27,0.10052,0.341
1709529,0.037,0.28,0.11184,0.33
1709530,0.037,0.28,0.10052,0.341
1709531,0.036,0.27,0.11184,0.33
1709532,0.036,0.28,0.11184,0.33
1709533,0.034,0.28,0.17048,0.286
1709534,0.034,0.29,0.18889,0.275
1709535,0.036,0.3,0.18889,0.275
1709536,0.038,0.31,0.15463,0.297
1709537,0.041,0.33,0.13878,0.308
1709538,0.04,0.33,0.17048,0.286
1709539,0.041,0.34,0.15463,0.297
1709540,0.041,0.33,0.15463,0.297
1709541,0.04,0.33,0.15463,0.297
1709542,0.041,0.33,0.13878,0.308
1709543,0.043,0.32,0.12531,0.319
1709544,0.04,0.32,0.15463,0.297
1709545,0.038,0.33,0.17048,0.286
1709546,0.04,0.33,0.12531,0.319
1709547,0.039,0.33,0.18578,0.275
1709548,0.039,0.33,0.20547,0.264
1709549,0.039,0.32,0.17048,0.286
1709550,0.036,0.3,0.22704,0.253
1709551,0.036,0.31,0.2073,0.264
1709552,0.034,0.3,0.22704,0.253
1709553,0.04,0.38,0.2073,0.264
1709554,0.04,0.39,0.22844,0.253
1709555,0.036,0.36,0.2073,0.264
1709556,0.035,0.35,0.22844,0.253
1709557,0.026,0.26,0.22844,0.253
1709558,0.027,0.28,0.24958,0.242
1709559,0.027,0.3,0.32442,0.209
1709560,0.027,0.3,0.32442,0.209
1709561,0.016,0.19,0.66142,0.099
1709562,0.013,0.18,0.58407,0.121
1709563,0.01,0.15,0.58407,0.121
1709564,0.01,0.17,0.58407,0.121
1709565,0.014,0.24,0.54644,0.132
1709566,0.014,0.24,0.58407,0.121
1709567,0.012,0.24,0.58407,0.121
1709568,0.009,0.2,0.51122,0.143
1709569,0.007,0.18,0.54644,0.132
1709570,0.005,0.16,0.58294,0.121
1709571,0.006,0.18,0.58294,0.121
1709572,0.005,0.17,0.66142,0.099
1709573,0.008,0.23,0.70113,0.088
1709574,0.007,0.2,0.70113,0.088
1709575,0.012,0.27,0.74256,0.077
1709576,0.009,0.22,0.74256,0.077
1709577,0.008,0.2,0.51122,0.143
1709578,0.009,0.19,0.51122,0.143
1709579,0.012,0.22,0.54644,0.132
1709580,0.012,0.22,0.58407,0.121
1709581,0.011,0.2,0.6217,0.11
1709582,0.011,0.21,0.66142,0.099
1709583,0.01,0.22,0.78398,0.066
1709584,0.011,0.22,0.74256,0.077
1709585,0.012,0.22,0.66142,0.099
1709586,0.01,0.21,0.74256,0.077
1709587,0.012,0.33,0.74256,0.077
1709588,0.01,0.34,0.82667,0.055
1709589,0.009,0.27,0.82667,0.055
1709590,0.009,0.24,0.82667,0.055
1709591,-0.004,-0.09,1,-0.011
1709592,-0.003,-0.06,0.86935,-0.044
1709593,-0.007,-0.11,0.95628,-0.022
1709594,-0.007,-0.1,0.91281,-0.033
1709595,-0.007,-0.09,0.82615,-0.055
1709596,-0.014,-0.17,0.70113,-0.088
1709597,-0.02,-0.22,0.54644,-0.132
1709598,-0.024,-0.26,0.51122,-0.143
1709599,-0.033,-0.36,0.44342,-0.165
1709600,-0.033,-0.36,0.38107,-0.187
1709601,-0.03,-0.31,0.32442,-0.209
1709602,-0.036,-0.42,0.24958,-0.242
1709603,-0.04,-0.54,0.18889,-0.275
1709604,-0.042,-0.67,0.15463,-0.297
1709605,-0.042,-0.71,0.15463,-0.297
1709606,-0.042,-0.6,0.15463,-0.297
1709607,-0.043,-0.58,0.15463,-0.297
1709608,-0.041,-0.53,0.18889,-0.275
1709609,-0.04,-0.48,0.18889,-0.275
1709610,-0.042,-0.52,0.18889,-0.275
1709611,-0.044,-0.5,0.2073,-0.264
1709612,-0.048,-0.48,0.32442,-0.209
1709613,-0.048,-0.53,0.32442,-0.209
1709614,-0.045,-0.51,0.38107,-0.187
1709615,-0.038,-0.48,0.44342,-0.165
1709616,-0.032,-0.39,0.44342,-0.165
1709617,-0.032,-0.37,0.38107,-0.187
1709618,-0.025,-0.28,0.38107,-0.187
1709619,-0.025,-0.28,0.38107,-0.187
1709620,-0.025,-0.26,0.51122,-0.143
1709621,-0.02,-0.19,0.58407,-0.121
1709622,-0.034,-0.31,0.58407,-0.121
1709623,-0.021,-0.2,0.44342,-0.165
1709624,-0.02,-0.21,0.476,-0.154
1709625,-0.021,-0.21,0.44342,-0.165
1709626,-0.024,-0.23,0.66142,-0.099
1709627,-0.02,-0.18,0.74256,-0.077
1709628,-0.017,-0.15,0.74181,-0.077
1709629,-0.017,-0.16,0.66142,-0.099
1709630,-0.018,-0.16,0.66142,-0.099
1709631,-0.017,-0.14,0.70113,-0.088
1709632,-0.015,-0.12,0.74256,-0.077
1709633,-0.01,-0.08,0.70113,-0.088
1709634,-0.003,-0.02,0.91281,-0.033
1709635,-0.003,-0.03,0.82615,-0.055
1709636,-0.003,-0.03,0.91281,-0.033
1709637,-0.002,-0.02,0.82615,-0.055
1709638,-0.003,-0.02,0.82667,-0.055
1709639,0.011,0.1,0.82667,0.055
1709640,0.015,0.13,0.66142,0.099
1709641,0.018,0.15,0.58407,0.121
1709642,0.021,0.17,0.44342,0.165
1709643,0.029,0.24,0.27356,0.231
1709644,0.033,0.29,0.35131,0.198
1709645,0.038,0.33,0.29754,0.22
1709649,0.079,0.65,0.12531,0.319
1709650,0.088,0.76,0.04807,0.407
1709651,0.088,0.79,0.04807,0.407
1709652,0.088,0.81,0.0325,0.44
1709653,0.09,0.83,0.02854,0.451
1709654,0.092,0.83,0.02149,0.473
1709655,0.096,0.82,0.02149,0.473
1709656,0.101,0.81,0.02854,0.451
1709657,0.104,0.82,0.02458,0.462
1709658,0.109,0.79,0.02458,0.462
1709659,0.11,0.84,0.0184,0.484
1709660,0.11,0.89,0.01362,0.505
1709661,0.115,0.97,0.01179,0.516
1709662,0.117,1,0.01179,0.516
1709663,0.117,0.98,0.01179,0.516
1709664,0.117,0.96,0.01362,0.505
1709665,0.115,0.91,0.01179,0.516
1709666,0.115,0.87,0.0184,0.484
1709667,0.111,0.8,0.02854,0.451
1709668,0.107,0.76,0.0325,0.44
1709669,0.106,0.77,0.0375,0.429
1709670,0.104,0.79,0.0375,0.429
