"nie_malla_modi_id","sen_slope_pnwi","sen_slope_per_pnwi","p_value_pnwi","tau_pnwi"
1709641,1.339,3.94,0.18889,0.275
1709642,1.298,4.44,0.22844,0.253
1709643,1.71,4.54,0.18889,0.275
1709644,1.945,3.64,0.32442,0.209
1709645,2.252,4.48,0.32442,0.209
1709649,2.317,5.49,0.22844,0.253
1709650,2.223,3.49,0.22844,0.253
1709651,2.963,3.88,0.32442,0.209
1709652,3.549,3.96,0.58407,0.121
1709653,3.242,3.5,0.51122,0.143
1709654,2.978,3.48,0.44342,0.165
1709655,2.31,3.36,0.27356,0.231
1709656,1.941,4.07,0.22844,0.253
1709657,1.507,3.57,0.22844,0.253
1709658,0.303,1.39,0.41085,0.176
1709659,1.353,3.68,0.27356,0.231
1709660,1.486,2.68,0.22844,0.253
1709661,1.872,2.65,0.27356,0.231
1709662,1.755,2.34,0.38107,0.187
1709663,1.578,2.28,0.32442,0.209
1709664,1.377,2.14,0.38107,0.187
1709665,1.366,2.72,0.18889,0.275
1709666,1.127,3.14,0.38107,0.187
1709667,0.76,3.22,0.29754,0.22
1709668,0.3,1.47,0.35131,0.198
1709669,0.939,3.39,0.22844,0.253
1709670,1.352,3.82,0.32442,0.209
1709671,2.547,4.57,0.15463,0.297
1709672,1.683,2.6,0.18889,0.275
1709673,2.599,3.04,0.32442,0.209
1709674,2.566,3.06,0.38107,0.187
1709675,2.674,3.08,0.38107,0.187
1709676,2.641,3.07,0.44342,0.165
1709677,2.603,3.07,0.38107,0.187
1709678,2.569,3.05,0.38107,0.187
1709679,3.202,3.27,0.51122,0.143
1709680,1.812,3.11,0.18889,0.275
1709681,2.284,2.91,0.38107,0.187
1709682,1.837,2.59,0.38107,0.187
1709683,1.532,2.51,0.22844,0.253
1709684,2.08,2.8,0.32442,0.209
1709685,2.045,3.05,0.22844,0.253
1709686,2.023,3.04,0.32442,0.209
1709687,1.747,2.86,0.32442,0.209
1709688,1.298,2.48,0.51122,0.143
1709689,1.34,3.57,0.22844,0.253
1709690,1.868,5.07,0.18889,0.275
1709691,1.433,5.9,0.0627,0.385
1709692,0.389,3.24,0.14924,0.297
1709693,0.27,3.21,0.14924,0.297
1709694,0.181,6.8,0.07589,0.363
1709695,0,0,0.46383,0.143
1709696,0.026,2.52,0.21659,0.253
1709697,0.147,5.1,0.07589,0.363
1709698,0.275,4.73,0.09609,0.341
1709699,0.068,3.12,0.21659,0.253
1709700,0,0,0.62797,-0.088
1709701,0,0,0.70024,-0.066
1709702,0.027,1.85,0.21659,0.253
1709703,0.036,1.7,0.26131,0.231
1709704,0.027,1.24,0.31203,0.209
1709705,0.013,0.88,0.18809,0.264
1709706,0.04,3.68,0.15251,0.286
1709707,0,0,0.48831,0.11
1709708,0.013,0.85,0.18809,0.264
1709709,0.013,0.87,0.18809,0.264
1709710,0.01,1.32,0.18809,0.264
1709711,0,0,0.48831,0.11
1709712,0,0,0.58989,0.088
1709713,0,0,0.58989,0.088
1709714,0,0,0.58989,0.088
1709715,0,0,0.58989,0.088
1709716,0,0,0.58989,0.088
1709717,0,0,0.48831,0.11
1709718,0,0,0.27531,0.143
1711930,0.144,1.88,0.22844,0.253
1711931,0.5,3.18,0.12531,0.319
1711932,1.108,5.85,0.0627,0.385
1711933,0.327,2.34,0.22844,0.253
1711934,1.308,6.35,0.0627,0.385
1711935,2.261,8.09,0.0798,0.363
1711936,2.463,7.95,0.0627,0.385
1711937,1.72,6.7,0.0798,0.363
1711938,1.224,6,0.12531,0.319
1711939,1.078,5.79,0.0798,0.363
1711940,1.057,5.29,0.18889,0.275
1711941,1.126,5.59,0.18889,0.275
1711942,2.194,6.03,0.10052,0.341
1711943,1.838,5.91,0.10052,0.341
1711944,0.056,0.41,0.66142,0.099
1711945,0.013,0.18,0.82667,0.055
1711946,0.227,1.32,0.51122,0.143
1711947,0.3,2.02,0.54644,0.132
1711948,0.05,0.44,0.54644,0.132
1711949,1.374,5.56,0.15463,0.297
1711950,1.265,6.79,0.18889,0.275
1711951,1.421,6.97,0.18889,0.275
1711952,1.07,6.03,0.17048,0.286
1711953,1.735,8.47,0.15463,0.297
1711954,1.395,4.79,0.18889,0.275
1711955,1.62,6.53,0.12531,0.319
1711956,2.04,6.43,0.15463,0.297
1711957,3.121,5.24,0.10052,0.341
1711958,3.44,5.05,0.10052,0.341
1711959,2.497,2.53,0.44342,0.165
1711960,4.036,3.46,0.51122,0.143
1711961,5.271,3.74,0.22844,0.253
1711962,7.555,3.95,0.44342,0.165
1711963,6.483,3.18,0.44342,0.165
1711964,7.745,3.36,0.38107,0.187
1711965,12.043,4.66,0.44342,0.165
1711966,10.148,3.44,0.51122,0.143
1711967,8.532,2.73,0.66142,0.099
1711968,10.423,3.26,0.74256,0.077
1711969,11.57,3.39,0.58407,0.121
1711970,13.107,3.46,0.44342,0.165
1711971,12.615,3.15,0.44342,0.165
1711972,13.699,3.57,0.44342,0.165
1711973,13.842,3.48,0.44342,0.165
1711974,14.434,3.68,0.38107,0.187
1711975,14.297,3.98,0.32442,0.209
1711976,14.635,3.97,0.27356,0.231
1711977,13.315,3.77,0.32442,0.209
1711978,14.934,4.08,0.27356,0.231
1711979,15.158,4.11,0.27356,0.231
1711980,14.875,3.95,0.27356,0.231
1711981,14.192,4.11,0.32442,0.209
1711982,14.189,4.83,0.22844,0.253
1711983,14.285,4.67,0.27356,0.231
1711984,13.556,4.86,0.32442,0.209
1711985,13.813,4.68,0.32442,0.209
1711986,13.353,4.63,0.32442,0.209
1711987,12.406,4.78,0.27356,0.231
1711988,13.261,4.41,0.32442,0.209
1711989,13.366,4.07,0.32442,0.209
1711990,14.792,4.34,0.27356,0.231
1711991,14.474,4.1,0.32442,0.209
1711992,15.374,4.34,0.32442,0.209
1711993,13.284,3.97,0.32442,0.209
1711994,13.214,4.31,0.27356,0.231
1711995,13.636,4.91,0.22844,0.253
1711996,10.982,4.38,0.15463,0.297
1711997,12.451,5.59,0.15463,0.297
1711998,8.22,4.62,0.27356,0.231
1711999,7.081,4.83,0.38107,0.187
1712000,5.05,4.46,0.18889,0.275
1712001,4.053,5.01,0.12531,0.319
1712002,4.45,6.22,0.15463,0.297
1712003,3.37,3.48,0.22844,0.253
1712004,4.336,3.2,0.27356,0.231
1712005,5.83,3.28,0.38107,0.187
1712006,6.868,3.17,0.38107,0.187
1712007,9.051,3.76,0.38107,0.187
1712008,4.81,2.44,0.32442,0.209
1712009,4.631,2.94,0.27356,0.231
1712010,3.941,2.91,0.32442,0.209
1712011,3.862,2.6,0.22844,0.253
1712012,4.667,3.24,0.27356,0.231
1712013,3.49,3.09,0.32442,0.209
1712014,4.442,5.8,0.18889,0.275
1712015,4.703,4.57,0.27356,0.231
1712016,6.362,4.82,0.27356,0.231
1712017,6.703,4.42,0.18889,0.275
1712018,6.662,4.38,0.12531,0.319
1712019,7.699,6.19,0.18889,0.275
1712020,7.218,7.39,0.12531,0.319
1712021,7.866,6.76,0.15463,0.297
1712022,6.751,7.39,0.12531,0.319
1712023,4.944,7.11,0.0798,0.363
1712024,5.103,6.99,0.10052,0.341
1712025,8.102,7.66,0.12531,0.319
1712026,8.707,6.3,0.18889,0.275
1712027,8.438,6.48,0.15463,0.297
1712028,6.216,6.17,0.15463,0.297
1712029,4.514,6.73,0.12531,0.319
1712030,3.556,6.63,0.0798,0.363
1712031,5.072,6.93,0.10052,0.341
1712032,4.586,6.43,0.12531,0.319
1712033,3.474,6.31,0.12531,0.319
1712034,1.269,4.42,0.12531,0.319
1712035,0.662,3.16,0.12531,0.319
1712036,1.713,4.8,0.22844,0.253
1712037,3.072,5.79,0.15463,0.297
1712038,3.55,6.37,0.15463,0.297
1712039,3.61,6.04,0.10052,0.341
1712040,3.636,5.94,0.15463,0.297
1712041,3.742,6.11,0.18889,0.275
1712042,3.784,6.19,0.18889,0.275
1712043,2.301,5.22,0.27356,0.231
1712044,1.364,4.39,0.22844,0.253
1712045,0.852,3.38,0.22844,0.253
1712046,1.871,4.71,0.22844,0.253
1712047,1.993,4.77,0.27356,0.231
1712050,1.089,3.87,0.27356,0.231
1712051,1.527,4.45,0.27356,0.231
1712052,2.32,4.57,0.15463,0.297
1712053,2.265,3.36,0.27356,0.231
1712054,3.03,4.06,0.32442,0.209
1712055,3.059,4.05,0.32442,0.209
1712056,2.159,3.06,0.27356,0.231
1712057,2.23,3.71,0.12531,0.319
1712058,1.768,4.31,0.15463,0.297
1712059,1.055,3.21,0.38107,0.187
1712060,0.264,1.43,0.476,0.154
1712061,1.101,3.34,0.27356,0.231
1712062,2.102,4.7,0.22844,0.253
1712063,1.533,2.34,0.51122,0.143
1712064,1.396,2.16,0.51122,0.143
1712065,0.995,1.7,0.44342,0.165
1712066,0.816,1.5,0.38107,0.187
1712067,0.989,2.32,0.32442,0.209
1712068,0.98,3.08,0.32442,0.209
1712069,0.175,1.04,0.54644,0.132
1712070,0.173,0.99,0.6217,0.11
1712071,0.871,2.63,0.38107,0.187
1712072,1.348,3.5,0.32442,0.209
1712073,1.591,2.8,0.22844,0.253
1712074,2.499,3.05,0.51122,0.143
1712075,2.043,2.93,0.32442,0.209
1712076,2.177,3.03,0.32442,0.209
1712077,1.927,2.79,0.27356,0.231
1712078,1.969,2.77,0.22844,0.253
1712079,2.362,3.4,0.18889,0.275
1712080,2.352,3.21,0.22844,0.253
1712081,2.54,4.07,0.12531,0.319
1712082,1.597,3.6,0.22844,0.253
1712083,2.014,3.13,0.22844,0.253
1712084,1.594,3.34,0.32442,0.209
1712085,2.248,3.33,0.22844,0.253
1712086,2.432,3.65,0.27356,0.231
1712087,2.062,3.07,0.27356,0.231
1712088,1.358,2.15,0.32442,0.209
1712089,1.815,3.1,0.27356,0.231
1712090,1.377,2.88,0.32442,0.209
