"nie_malla_modi_id","sen_slope_presu","sen_slope_per_presu","p_value_presu","tau_presu"
1733602,-0.257,-0.46,0.91281,-0.033
1733603,-0.399,-0.7,0.91281,-0.033
1733604,-0.187,-0.33,1,-0.011
1733605,-0.154,-0.26,1,-0.011
1733606,0.128,0.21,1,0.011
1733607,0.425,0.7,0.91281,0.033
1733608,0.418,0.7,0.91281,0.033
1733609,0.304,0.53,0.91281,0.033
1733610,0.401,0.74,0.91281,0.033
1733611,0.475,0.9,0.91281,0.033
1733612,0.586,1.15,0.82667,0.055
1733613,0.691,1.4,0.74256,0.077
1733614,0.801,1.69,0.66142,0.099
1733615,0.947,2.17,0.66142,0.099
1733616,1.212,2.98,0.44342,0.165
1733617,1.327,3.25,0.44342,0.165
1733618,1.904,4.25,0.58407,0.121
1733619,1.498,3.02,0.44342,0.165
1733620,2.085,3.94,0.38107,0.187
1733621,3.03,5.45,0.38107,0.187
1733622,2.36,4.02,0.38107,0.187
1733623,2.358,4.03,0.38107,0.187
1733624,2.33,4.06,0.32442,0.209
1733625,2.286,4.11,0.38107,0.187
1733626,2.101,3.89,0.38107,0.187
1733627,2.047,3.93,0.44342,0.165
1733628,2.026,4.07,0.44342,0.165
1733629,1.758,3.66,0.51122,0.143
1733630,1.02,2.28,0.58407,0.121
1733631,1.827,3.68,0.44342,0.165
1733632,2.073,4.01,0.51122,0.143
1733633,2.064,3.92,0.44342,0.165
1733634,2.11,4.05,0.44342,0.165
1733635,2.034,4.02,0.38107,0.187
1733636,2.009,4.11,0.44342,0.165
1733637,1.435,3.1,0.44342,0.165
1733638,0.88,2,0.51122,0.143
1733639,0.967,2.19,0.51122,0.143
1733640,1.493,3.23,0.51122,0.143
1733641,1.807,3.81,0.51122,0.143
1733642,1.46,3.18,0.51122,0.143
1733643,1.139,2.58,0.51122,0.143
1733644,1.043,2.43,0.51122,0.143
1733645,0.715,1.66,0.44342,0.165
1733646,0.678,1.61,0.44342,0.165
1733647,0.655,1.58,0.44342,0.165
1733648,0.638,1.56,0.44342,0.165
1733649,0.607,1.51,0.51122,0.143
1733650,0.539,1.4,0.51122,0.143
1733653,0.548,1.43,0.51122,0.143
1733654,0.479,1.31,0.66142,0.099
1733656,0.154,0.4,0.82667,0.055
1733657,0.246,0.61,0.74256,0.077
1733682,0.848,2.13,0.58407,0.121
1733683,0.935,2.36,0.58407,0.121
1733684,0.926,2.36,0.58407,0.121
1733685,0.901,2.3,0.58407,0.121
1733686,0.953,2.44,0.51122,0.143
1733687,1.141,2.87,0.44342,0.165
1733688,1.027,2.62,0.44342,0.165
1733689,0.98,2.59,0.58407,0.121
1733690,0.954,2.45,0.44342,0.165
1733691,1.253,3.1,0.38107,0.187
1733692,1.239,3.07,0.38107,0.187
1733693,0.877,2.26,0.58407,0.121
1733694,0.907,2.4,0.66142,0.099
1733695,0.946,2.51,0.66142,0.099
1733696,0.74,2.01,0.58407,0.121
1733697,0.438,1.2,0.66142,0.099
1733698,0.45,1.23,0.82667,0.055
1733699,0.501,1.37,0.74256,0.077
1733700,0.388,1.04,0.51122,0.143
1733701,0.649,1.82,0.58407,0.121
1733702,0.55,1.52,0.51122,0.143
1733703,0.678,1.96,0.44342,0.165
1733704,0.76,2.29,0.44342,0.165
1733705,0.817,2.4,0.51122,0.143
1733706,0.664,2.04,0.44342,0.165
1733707,0.566,1.93,0.66142,0.099
1733708,0.559,1.88,0.51122,0.143
1733709,0.5,1.72,0.51122,0.143
1733710,0.435,1.52,0.51122,0.143
1733711,0.419,1.51,0.58407,0.121
1733712,0.065,0.25,1,0.011
1733713,0.318,1.21,0.74256,0.077
1733714,0.34,1.29,0.74256,0.077
1733715,0.232,0.89,0.82667,0.055
1733716,-0.062,-0.25,1,-0.011
1733717,-0.027,-0.11,1,-0.011
1733726,0.155,0.67,0.91281,0.033
1733727,0.127,0.57,0.91281,0.033
1733728,0.192,0.86,0.91281,0.033
1733729,0.277,1.23,0.91281,0.033
1733730,0.255,1.16,0.91281,0.033
1733731,0.162,0.73,0.91281,0.033
1733732,0.204,0.91,1,0.011
1733733,0.249,1.12,1,0.011
1733734,0.345,1.54,0.91281,0.033
1733735,0.336,1.52,0.91281,0.033
1733736,0.33,1.5,0.91281,0.033
1733737,0.417,1.85,0.91281,0.033
1733738,0.483,2.14,0.91281,0.033
1733739,0.428,1.87,0.91281,0.033
1733740,0.409,1.82,0.91281,0.033
1733741,0.41,1.84,0.91281,0.033
1733742,0.421,1.86,0.91281,0.033
1733743,0.456,2.05,0.91281,0.033
1733744,0.36,1.66,0.91281,0.033
1735964,-0.137,-0.34,1,-0.011
1735965,-0.073,-0.17,1,-0.011
1735966,0.023,0.05,1,0.011
1735967,0.066,0.14,1,0.011
1735968,0.717,1.42,1,0.011
1735969,0.88,1.77,1,0.011
1735970,1.05,2.16,1,0.011
1735971,1.254,2.52,0.91281,0.033
1735972,1.522,3.03,0.91281,0.033
1735973,1.626,3.2,0.82667,0.055
1735974,1.869,3.44,0.82667,0.055
1735975,2.086,3.62,0.82667,0.055
1735976,2.271,3.79,0.74256,0.077
1735977,2.406,3.89,0.74256,0.077
1735978,2.571,3.97,0.74256,0.077
1735979,2.677,4.03,0.74256,0.077
1735980,2.66,3.76,0.74256,0.077
1735981,2.842,3.93,0.74256,0.077
1735982,2.291,3.19,0.74256,0.077
1735983,2.043,2.93,0.74256,0.077
1735984,1.764,2.64,0.74256,0.077
1735985,1.476,2.15,0.74256,0.077
1735986,1.15,1.61,0.66142,0.099
1735987,1.79,2.43,0.74256,0.077
1735988,1.073,1.48,0.74256,0.077
1735989,0.613,0.85,0.74256,0.077
1735990,1.06,1.55,0.82667,0.055
1735991,0.65,0.99,0.91281,0.033
1735992,0.476,0.75,0.82667,0.055
1735993,0.398,0.6,0.91281,0.033
1735994,0.487,0.71,0.91281,0.033
1735995,0.208,0.31,0.91281,0.033
1735996,0.104,0.16,1,0.011
1735997,-0.393,-0.62,1,-0.011
1735998,-0.378,-0.61,0.91281,-0.033
1735999,-0.373,-0.62,0.91281,-0.033
1736000,-0.349,-0.6,0.91281,-0.033
1736001,-0.304,-0.56,0.91281,-0.033
1736002,-0.297,-0.55,0.91281,-0.033
1736003,-0.277,-0.52,0.91281,-0.033
1736004,-0.398,-0.7,0.82667,-0.055
1736005,-0.343,-0.59,0.91281,-0.033
1736006,-0.203,-0.34,1,-0.011
1736007,-0.17,-0.28,1,-0.011
1736008,0.119,0.2,1,0.011
1736009,0.427,0.68,0.91281,0.033
1736010,0.241,0.41,0.91281,0.033
1736011,0.329,0.59,0.91281,0.033
1736012,0.506,0.98,0.82667,0.055
1736013,0.542,1.1,0.82667,0.055
1736014,0.62,1.27,0.82667,0.055
1736015,0.19,0.39,0.82667,0.055
1736016,0.239,0.49,0.82667,0.055
1736017,0.377,0.84,0.91281,0.033
1736018,1.266,3.24,0.44342,0.165
1736019,1.369,3.29,0.44342,0.165
1736020,1.725,3.78,0.58407,0.121
1736021,1.551,3.14,0.51122,0.143
1736022,2.072,4.01,0.38107,0.187
1736023,2.332,4.12,0.44342,0.165
1736024,2.357,4.05,0.32442,0.209
1736025,2.331,4.07,0.38107,0.187
1736026,2.312,4.06,0.38107,0.187
1736027,2.084,3.76,0.38107,0.187
1736028,2.074,3.87,0.44342,0.165
1736029,2.062,3.94,0.51122,0.143
1736030,1.72,3.44,0.44342,0.165
1736031,1.053,2.22,0.58407,0.121
1736032,0.908,2.03,0.58407,0.121
1736033,1.1,2.24,0.51122,0.143
1736034,1.757,3.5,0.44342,0.165
1736035,1.907,3.71,0.44342,0.165
1736036,2.02,3.91,0.44342,0.165
1736037,1.633,3.28,0.38107,0.187
1736038,1.455,3.04,0.44342,0.165
1736039,1.003,2.21,0.44342,0.165
1736040,0.855,2,0.44342,0.165
1736041,0.943,2.21,0.51122,0.143
1736042,1.3,2.72,0.44342,0.165
1736043,1.266,2.69,0.44342,0.165
1736044,0.873,1.92,0.38107,0.187
1736045,0.743,1.68,0.44342,0.165
1736046,0.691,1.61,0.44342,0.165
1736047,0.657,1.57,0.44342,0.165
1736048,0.61,1.5,0.44342,0.165
1736050,0.57,1.44,0.51122,0.143
1736055,0.498,1.34,0.58407,0.121
1736092,0.97,2.54,0.51122,0.143
1736093,0.926,2.39,0.51122,0.143
1736094,0.918,2.36,0.51122,0.143
1736095,0.76,2.01,0.58407,0.121
1736096,0.75,2.02,0.66142,0.099
1736097,0.982,2.66,0.66142,0.099
1736098,0.735,1.97,0.58407,0.121
1736099,0.571,1.55,0.66142,0.099
1736100,0.423,1.17,0.82667,0.055
1736101,0.423,1.19,0.66142,0.099
1736102,0.349,0.98,0.66142,0.099
1736103,0.57,1.61,0.66142,0.099
1736104,0.55,1.53,0.58407,0.121
1736105,0.654,1.89,0.38107,0.187
1736106,0.834,2.57,0.51122,0.143
1736107,0.77,2.34,0.51122,0.143
1736108,0.682,2.24,0.58407,0.121
1736109,0.615,2.06,0.58407,0.121
1736110,0.511,1.78,0.66142,0.099
1736111,0.504,1.73,0.51122,0.143
1736112,0.5,1.76,0.58407,0.121
1736113,0.232,0.89,0.66142,0.099
1736114,0.05,0.2,0.82667,0.055
1736115,0.113,0.45,1,0.011
1736116,0.053,0.22,1,0.011
1736117,0.03,0.12,1,0.011
1736140,0.325,1.49,0.91281,0.033
1736141,0.333,1.51,0.91281,0.033
1736142,0.407,1.83,0.91281,0.033
1736143,0.335,1.53,0.91281,0.033
1736144,0.445,2,0.91281,0.033
1736145,0.319,1.47,0.91281,0.033
1736146,0.319,1.47,0.91281,0.033
1736147,0.313,1.46,0.91281,0.033
1738367,-0.046,-0.11,1,-0.011
1738368,0.04,0.09,1,0.011
1738369,0.103,0.23,1,0.011
1738370,0.701,1.52,1,0.011
1738371,0.851,1.85,1,0.011
1738372,0.993,2.18,1,0.011
1738373,1.167,2.51,1,0.011
1738374,1.326,2.81,1,0.011
1738375,1.57,3.07,0.82667,0.055
1738376,1.759,3.29,0.82667,0.055
1738377,1.967,3.47,0.82667,0.055
1738378,2.144,3.61,0.82667,0.055
1738379,2.316,3.72,0.74256,0.077
1738380,2.45,3.81,0.74256,0.077
1738381,2.525,3.68,0.74256,0.077
1738382,2.77,3.93,0.74256,0.077
1738383,2.752,3.94,0.74256,0.077
1738384,2.08,3.03,0.74256,0.077
1738385,1.836,2.8,0.74256,0.077
1738386,1.584,2.44,0.74256,0.077
1738387,1.324,1.96,0.74256,0.077
1738388,1.011,1.44,0.74256,0.077
1738389,1.37,1.9,0.74256,0.077
1738390,0.9,1.28,0.82667,0.055
1738391,0.497,0.72,0.74256,0.077
1738392,0.925,1.38,0.82667,0.055
1738393,0.541,0.84,0.91281,0.033
1738394,0.352,0.57,0.82667,0.055
1738395,0.375,0.57,0.91281,0.033
1738396,0.372,0.56,0.91281,0.033
1738397,0.252,0.38,1,0.011
1738398,0.151,0.24,1,0.011
1738399,0.035,0.06,1,0.011
1738400,-0.359,-0.59,1,-0.011
1738401,-0.34,-0.58,0.95628,-0.022
1738402,-0.327,-0.57,0.91281,-0.033
1738403,-0.289,-0.53,1,-0.011
1738404,-0.236,-0.47,1,-0.011
1738405,-0.281,-0.51,1,-0.011
1738406,-0.217,-0.39,1,-0.011
1738407,-0.217,-0.37,0.91281,-0.033
1738408,-0.203,-0.34,1,-0.011
1738409,0.085,0.14,1,0.011
1738410,0.112,0.18,1,0.011
1738411,0.168,0.27,1,0.011
1738412,0.253,0.43,1,0.011
1738413,0.295,0.54,0.91281,0.033
1738414,0.457,0.9,0.91281,0.033
1738415,0.477,1,0.91281,0.033
1738416,0.459,0.97,0.82667,0.055
1738417,0.154,0.32,0.91281,0.033
1738418,0.213,0.45,0.91281,0.033
1738419,0.416,0.93,0.91281,0.033
1738420,1.308,3.33,0.44342,0.165
1738421,1.698,3.91,0.51122,0.143
1738422,1.518,3.29,0.58407,0.121
1738423,1.602,3.31,0.51122,0.143
1738424,2.301,4.2,0.44342,0.165
1738425,2.345,4.09,0.38107,0.187
1738426,2.336,4.08,0.38107,0.187
1738427,2.272,4.04,0.38107,0.187
1738428,2.093,3.78,0.38107,0.187
1738429,2.098,3.81,0.38107,0.187
1738430,2.083,3.87,0.44342,0.165
1738431,1.923,3.67,0.44342,0.165
1738432,1.686,3.31,0.51122,0.143
1738433,1.026,2.13,0.66142,0.099
1738434,0.874,1.93,0.66142,0.099
1738435,0.906,1.97,0.74256,0.077
1738436,1.04,2.13,0.58407,0.121
1738437,1.41,2.84,0.58407,0.121
1738438,1.82,3.56,0.44342,0.165
1738439,1.254,2.54,0.44342,0.165
1738440,1.112,2.35,0.44342,0.165
1738441,0.786,1.73,0.51122,0.143
1738442,0.686,1.58,0.44342,0.165
1738443,0.711,1.62,0.44342,0.165
1738444,1.03,2.22,0.44342,0.165
1738445,0.788,1.74,0.38107,0.187
1738446,0.746,1.68,0.44342,0.165
1738447,0.698,1.61,0.44342,0.165
1738448,0.656,1.56,0.44342,0.165
1738495,0.9,2.41,0.58407,0.121
1738496,0.87,2.34,0.58407,0.121
1738497,0.793,2.14,0.58407,0.121
1738498,0.72,1.95,0.58407,0.121
1738499,0.87,2.4,0.66142,0.099
1738500,0.945,2.65,0.66142,0.099
1738501,0.33,0.93,0.58407,0.121
1738502,0.41,1.16,0.74256,0.077
1738503,0.427,1.21,0.66142,0.099
1738504,0.358,0.99,0.74256,0.077
1738505,0.583,1.65,0.66142,0.099
1738506,0.504,1.46,0.66142,0.099
1738507,0.696,2.15,0.51122,0.143
1738508,0.764,2.43,0.58407,0.121
1738509,0.712,2.32,0.66142,0.099
1738510,0.676,2.21,0.58407,0.121
1738511,0.657,2.17,0.58407,0.121
1738512,0.585,1.98,0.58407,0.121
1738513,0.466,1.67,0.66142,0.099
1738514,0.477,1.66,0.58407,0.121
1738515,0.466,1.72,0.58407,0.121
1738516,0.132,0.52,0.74256,0.077
1738543,0.321,1.48,0.91281,0.033
1738544,0.32,1.48,0.91281,0.033
1738545,0.321,1.48,0.91281,0.033
1738546,0.32,1.48,0.91281,0.033
1738547,0.316,1.47,0.91281,0.033
1738548,0.318,1.47,0.91281,0.033
1738549,0.318,1.47,0.91281,0.033
1740770,0.077,0.19,1,0.011
1740771,0.164,0.38,1,0.011
1740772,0.676,1.66,1,0.011
1740773,0.836,1.95,1,0.011
1740774,1.009,2.23,1,0.011
1740775,1.121,2.49,1,0.011
1740776,1.351,2.74,1,0.011
1740777,1.544,2.95,0.82667,0.055
1740778,1.726,3.17,0.82667,0.055
1740779,1.884,3.33,0.82667,0.055
1740780,2.059,3.47,0.82667,0.055
1740781,2.206,3.59,0.82667,0.055
1740782,2.497,3.72,0.74256,0.077
1740783,2.625,3.96,0.74256,0.077
1740784,2.79,4.15,0.74256,0.077
1740785,2.58,3.97,0.74256,0.077
1740786,1.913,2.9,0.74256,0.077
1740787,1.653,2.64,0.74256,0.077
1740788,1.45,2.27,0.74256,0.077
1740789,1.189,1.8,0.74256,0.077
1740790,0.961,1.39,0.82667,0.055
1740791,1.03,1.44,0.74256,0.077
1740792,1.343,1.92,0.74256,0.077
1740793,0.78,1.18,0.74256,0.077
1740794,0.738,1.13,0.82667,0.055
1740795,0.569,0.91,0.91281,0.033
1740796,0.373,0.6,0.82667,0.055
1740797,0.343,0.52,0.91281,0.033
1740798,0.417,0.64,0.91281,0.033
1740799,0.301,0.47,1,0.011
1740800,0.22,0.36,1,0.011
1740801,0.152,0.25,1,0.011
1740802,0.106,0.18,1,0.011
1740803,-0.13,-0.23,1,-0.011
1740804,-0.265,-0.5,1,-0.011
1740805,-0.243,-0.47,1,-0.011
1740806,-0.233,-0.45,1,-0.011
1740807,-0.271,-0.49,1,-0.011
1740808,-0.398,-0.7,0.91281,-0.033
1740809,-0.21,-0.35,1,-0.011
1740810,-0.186,-0.31,1,-0.011
1740811,-0.101,-0.16,1,-0.011
1740812,-0.088,-0.14,1,-0.011
1740813,-0.065,-0.11,0.91281,-0.033
1740814,-0.039,-0.07,1,-0.011
1740815,0.405,0.71,0.91281,0.033
1740816,0.438,0.84,0.91281,0.033
1740817,0.459,0.94,0.91281,0.033
1740818,0.126,0.28,0.91281,0.033
1740819,0.131,0.29,1,0.011
1740820,0.261,0.58,0.91281,0.033
1740821,0.426,0.98,0.91281,0.033
1740822,0.41,0.96,0.82667,0.055
1740823,1.457,3.42,0.51122,0.143
1740824,1.561,3.33,0.58407,0.121
1740825,2.277,4.28,0.51122,0.143
1740826,2.334,4.14,0.38107,0.187
1740827,2.315,4.14,0.38107,0.187
1740828,2.15,3.88,0.38107,0.187
1740829,2.1,3.76,0.38107,0.187
1740830,2.098,3.81,0.44342,0.165
1740831,2.155,4.03,0.44342,0.165
1740832,1.99,3.72,0.58407,0.121
1740833,1.731,3.3,0.51122,0.143
1740834,1.503,2.94,0.58407,0.121
1740835,1.053,2.14,0.58407,0.121
1740836,0.946,2,0.82667,0.055
1740837,0.837,1.85,0.74256,0.077
1740838,0.922,1.96,0.82667,0.055
1740839,1.108,2.26,0.58407,0.121
1740840,1.29,2.56,0.51122,0.143
1740841,1.106,2.31,0.51122,0.143
1740842,0.823,1.78,0.44342,0.165
1740845,0.687,1.57,0.44342,0.165
1740846,0.707,1.61,0.44342,0.165
1740847,0.743,1.66,0.44342,0.165
1740848,0.697,1.6,0.44342,0.165
1740849,0.67,1.57,0.44342,0.165
1740850,0.62,1.49,0.44342,0.165
1740900,0.741,2.06,0.58407,0.121
1740901,0.787,2.2,0.58407,0.121
1740904,0.397,1.11,0.74256,0.077
1740905,0.558,1.61,0.66142,0.099
1740908,0.625,1.93,0.66142,0.099
1740914,0.566,1.95,0.66142,0.099
1740915,0.544,1.87,0.66142,0.099
1740916,0.458,1.63,0.66142,0.099
1740945,0.278,1.3,0.91281,0.033
1740946,0.321,1.49,0.91281,0.033
1740947,0.279,1.31,0.91281,0.033
1740948,0.31,1.45,0.91281,0.033
1740949,0.27,1.28,0.91281,0.033
1740950,0.314,1.47,0.91281,0.033
1740951,0.314,1.47,0.91281,0.033
1743174,0.744,1.83,1,0.011
1743175,0.91,2.07,1,0.011
1743176,1.057,2.29,1,0.011
1743177,1.159,2.51,1,0.011
1743178,1.311,2.71,1,0.011
1743179,1.422,2.74,0.82667,0.055
1743180,1.679,3.06,0.82667,0.055
1743181,1.843,3.22,0.82667,0.055
1743182,1.979,3.34,0.82667,0.055
1743183,2.06,3.35,0.82667,0.055
1743184,2.44,3.82,0.82667,0.055
1743185,2.632,4.02,0.82667,0.055
1743186,2.3,3.61,0.74256,0.077
1743187,2.085,3.32,0.74256,0.077
1743188,1.914,3.27,0.66142,0.099
1743189,1.547,2.54,0.74256,0.077
1743190,1.341,2.12,0.74256,0.077
1743191,1.124,1.69,0.74256,0.077
1743192,0.901,1.31,0.82667,0.055
1743193,0.747,1.07,0.74256,0.077
1743194,0.92,1.36,0.74256,0.077
1743195,0.823,1.25,0.82667,0.055
1743196,0.567,0.91,0.91281,0.033
1743197,0.599,0.99,0.91281,0.033
1743198,0.387,0.63,0.82667,0.055
1743199,0.315,0.49,0.91281,0.033
1743200,0.367,0.58,0.91281,0.033
1743201,0.362,0.59,1,0.011
1743202,0.283,0.48,1,0.011
1743203,0.224,0.39,1,0.011
1743204,0.192,0.35,1,0.011
1743205,0.163,0.31,1,0.011
1743206,0.162,0.32,1,0.011
1743207,0.169,0.35,1,0.011
1743208,0.13,0.25,1,0.011
1743209,-0.19,-0.35,1,-0.011
1743210,-0.375,-0.65,0.82667,-0.055
1743211,-0.23,-0.39,0.91281,-0.033
1743212,-0.096,-0.16,1,-0.011
1743213,-0.096,-0.15,1,-0.011
1743214,-0.076,-0.12,0.91281,-0.033
1743215,-0.167,-0.28,0.91281,-0.033
1743216,0.275,0.47,1,0.011
1743217,0.417,0.75,0.82667,0.055
1743218,0.429,0.82,0.91281,0.033
1743219,0.435,0.87,0.82667,0.055
1743220,0.14,0.3,0.91281,0.033
1743221,0.123,0.28,1,0.011
1743222,0.249,0.59,0.91281,0.033
1743223,0.445,1.06,0.82667,0.055
1743224,0.385,0.88,0.91281,0.033
1743225,1.022,2.19,0.58407,0.121
1743226,1.274,2.57,0.58407,0.121
1743227,2.276,4.24,0.51122,0.143
1743228,2.319,4.16,0.38107,0.187
1743229,2.094,3.82,0.44342,0.165
1743230,2.13,3.93,0.44342,0.165
1743231,2.223,4.12,0.44342,0.165
1743232,2.189,4.05,0.44342,0.165
1743233,1.607,2.99,0.51122,0.143
1743234,1.474,2.78,0.58407,0.121
1743235,1.349,2.57,0.51122,0.143
1743236,1.203,2.35,0.58407,0.121
1743237,1.07,2.15,0.66142,0.099
1743238,0.961,1.99,0.66142,0.099
1743239,0.811,1.8,0.82667,0.055
1743240,0.908,1.95,0.82667,0.055
1743241,1.064,2.18,0.58407,0.121
1743242,1.132,2.32,0.58407,0.121
1743243,0.868,1.84,0.51122,0.143
1743244,0.77,1.69,0.51122,0.143
1743248,0.653,1.51,0.44342,0.165
1743249,0.673,1.55,0.44342,0.165
1743250,0.631,1.49,0.44342,0.165
1743251,0.626,1.49,0.44342,0.165
1743353,0.228,1.09,1,0.011
1745575,0.267,0.73,0.91281,0.033
1745576,0.11,0.27,1,0.011
1745577,-0.15,-0.37,1,-0.011
1745578,-0.095,-0.23,1,-0.011
1745579,0.692,1.58,0.91281,0.033
1745580,0.323,0.7,0.91281,0.033
1745581,0.295,0.61,0.91281,0.033
1745582,0.545,1.06,1,0.011
1745583,1.478,2.62,0.82667,0.055
1745584,1.606,2.72,0.74256,0.077
1745585,1.611,2.63,0.74256,0.077
1745586,1.835,2.9,0.74256,0.077
1745587,1.775,2.8,0.74256,0.077
1745588,1.712,2.78,0.66142,0.099
1745589,1.772,2.98,0.58407,0.121
1745590,1.84,3.29,0.58407,0.121
1745591,1.489,2.43,0.74256,0.077
1745592,1.309,2.05,0.74256,0.077
1745593,1.063,1.62,0.82667,0.055
1745594,0.867,1.27,0.82667,0.055
1745595,0.751,1.12,0.82667,0.055
1745596,0.622,0.95,0.74256,0.077
1745597,0.62,0.98,0.82667,0.055
1745598,0.556,0.9,0.74256,0.077
1745599,0.621,1.06,1,0.011
1745600,0.413,0.67,0.82667,0.055
1745601,0.23,0.37,0.82667,0.055
1745602,0.29,0.46,1,0.011
1745603,0.41,0.68,1,0.011
1745604,0.349,0.6,1,0.011
1745605,0.305,0.56,1,0.011
1745606,0.272,0.52,1,0.011
1745607,0.239,0.47,1,0.011
1745608,0.24,0.49,0.91281,0.033
1745609,0.203,0.4,1,0.011
1745610,0.162,0.3,1,0.011
1745611,0.142,0.25,1,0.011
1745612,-0.325,-0.56,0.82667,-0.055
1745613,-0.1,-0.16,1,-0.011
1745614,-0.094,-0.15,1,-0.011
1745615,-0.078,-0.13,0.91281,-0.033
1745616,-0.266,-0.45,0.91281,-0.033
1745617,-0.049,-0.08,1,-0.011
1745618,0.426,0.75,0.91281,0.033
1745619,0.413,0.74,0.91281,0.033
1745620,0.407,0.76,0.91281,0.033
1745621,0.067,0.13,0.91281,0.033
1745622,0.208,0.43,0.91281,0.033
1745623,0.102,0.22,0.91281,0.033
1745624,0.376,0.88,0.91281,0.033
1745625,0.429,1.01,0.82667,0.055
1745626,0.824,1.85,0.58407,0.121
1745627,1.12,2.34,0.66142,0.099
1745628,1.631,3.19,0.66142,0.099
1745629,2.224,4.08,0.51122,0.143
1745630,1.868,3.36,0.51122,0.143
1745631,1.872,3.43,0.51122,0.143
1745632,1.8,3.36,0.51122,0.143
1745633,1.616,3.1,0.51122,0.143
1745634,1.674,3.15,0.51122,0.143
1745635,1.569,2.97,0.51122,0.143
1745636,1.439,2.75,0.51122,0.143
1745637,1.293,2.51,0.51122,0.143
1745638,1.151,2.28,0.58407,0.121
1745639,1.056,2.12,0.66142,0.099
1745640,0.872,1.81,0.74256,0.077
1745641,0.79,1.74,0.82667,0.055
1745642,0.889,1.93,0.74256,0.077
1745643,1.03,2.12,0.66142,0.099
1745644,0.906,1.9,0.58407,0.121
1745645,0.797,1.73,0.66142,0.099
1745646,0.704,1.58,0.51122,0.143
1745651,0.597,1.42,0.44342,0.165
1747977,-0.223,-0.59,1,-0.011
1747978,0.05,0.13,1,0.011
1747979,0.575,1.39,1,0.011
1747980,0.44,1.03,1,0.011
1747981,0.295,0.67,1,0.011
1747982,0.083,0.18,1,0.011
1747983,0.07,0.14,1,0.011
1747984,0.137,0.27,0.91281,0.033
1747985,0.517,0.98,0.91281,0.033
1747986,1.5,2.57,0.66142,0.099
1747987,1.501,2.48,0.66142,0.099
1747988,1.5,2.4,0.66142,0.099
1747989,1.563,2.55,0.74256,0.077
1747990,1.629,2.75,0.66142,0.099
1747991,1.699,3,0.66142,0.099
1747992,1.742,3.13,0.66142,0.099
1747993,1.47,2.42,0.74256,0.077
1747994,1.277,2.03,0.74256,0.077
1747995,1.061,1.64,0.82667,0.055
1747996,0.852,1.28,0.82667,0.055
1747997,0.759,1.17,0.82667,0.055
1747998,0.642,1.01,0.82667,0.055
1747999,0.537,0.87,0.82667,0.055
1748000,0.52,0.87,0.74256,0.077
1748001,0.596,1,0.82667,0.055
1748002,0.5,0.84,1,0.011
1748003,0.543,0.88,0.82667,0.055
1748004,0.227,0.37,0.91281,0.033
1748005,0.45,0.77,0.91281,0.033
1748006,0.411,0.73,0.91281,0.033
1748007,0.368,0.69,0.91281,0.033
1748008,0.345,0.69,0.91281,0.033
1748009,0.43,0.9,0.91281,0.033
1748010,0.378,0.8,0.91281,0.033
1748011,0.253,0.5,1,0.011
1748012,0.216,0.4,1,0.011
1748013,-0.314,-0.56,0.91281,-0.033
1748014,-0.306,-0.53,0.91281,-0.033
1748015,-0.086,-0.14,1,-0.011
1748016,-0.071,-0.12,0.95628,-0.022
1748017,-0.235,-0.4,0.91281,-0.033
1748018,0.09,0.16,1,0.011
1748019,0.28,0.49,1,0.011
1748020,0.37,0.66,0.91281,0.033
1748021,0.424,0.78,0.91281,0.033
1748022,0.3,0.58,0.82667,0.055
1748023,0.146,0.29,0.91281,0.033
1748024,0.264,0.56,0.91281,0.033
1748025,0.173,0.38,0.91281,0.033
1748026,0.444,1.03,0.91281,0.033
1748027,0.421,0.99,0.82667,0.055
1748028,0.798,1.8,0.66142,0.099
1748029,1.096,2.3,0.66142,0.099
1748030,1.747,3.3,0.51122,0.143
1748031,1.816,3.3,0.51122,0.143
1748032,1.824,3.36,0.51122,0.143
1748033,1.798,3.39,0.51122,0.143
1748034,1.705,3.26,0.51122,0.143
1748035,1.566,3.05,0.51122,0.143
1748036,1.526,2.97,0.51122,0.143
1748037,1.494,2.89,0.44342,0.165
1748038,1.416,2.75,0.51122,0.143
1748039,1.272,2.51,0.58407,0.121
1748040,1.086,2.19,0.66142,0.099
1748041,0.996,2.03,0.66142,0.099
1748042,0.772,1.63,0.74256,0.077
1748043,0.74,1.66,0.82667,0.055
1748044,0.871,1.89,0.74256,0.077
1748045,0.878,1.87,0.82667,0.055
1748046,0.861,1.81,0.58407,0.121
1748047,0.755,1.65,0.51122,0.143
1748048,0.642,1.46,0.44342,0.165
1750379,0.453,1.22,1,0.011
1750380,0.32,0.86,1,0.011
1750381,0.152,0.37,1,0.011
1750382,0.078,0.18,1,0.011
1750383,-0.12,-0.27,1,-0.011
1750384,-0.217,-0.47,1,-0.011
1750385,0.147,0.3,1,0.011
1750386,0.563,1.11,1,0.011
1750387,0.655,1.25,0.91281,0.033
1750388,1.955,3.43,0.74256,0.077
1750389,2.166,3.65,0.66142,0.099
1750390,2.225,3.63,0.66142,0.099
1750391,1.508,2.59,0.82667,0.055
1750392,1.562,2.74,0.74256,0.077
1750393,1.639,3.01,0.74256,0.077
1750394,1.664,3.05,0.66142,0.099
1750395,1.648,2.89,0.74256,0.077
1750396,1.301,2.1,0.74256,0.077
