"nie_malla_modi_id","sen_slope_prewi","sen_slope_per_prewi","p_value_prewi","tau_prewi"
1702436,5.176,2.37,0.58407,0.121
1702437,5.106,2.32,0.58407,0.121
1702438,4.657,2.28,0.51122,0.143
1702443,5.811,2.68,0.58407,0.121
1702444,6.303,2.79,0.58407,0.121
1702445,6.818,2.87,0.58407,0.121
1702446,5.11,2.07,0.58407,0.121
1702447,7.155,2.91,0.58407,0.121
1702448,6.543,2.74,0.58407,0.121
1702449,5.748,2.5,0.58407,0.121
1702450,4.473,2.03,0.44342,0.165
1702451,3.453,1.71,0.44342,0.165
1702452,2.83,1.46,0.51122,0.143
1702453,3.57,1.72,0.51122,0.143
1702454,4.128,1.89,0.51122,0.143
1702455,4.243,1.82,0.51122,0.143
1702456,4.223,1.72,0.58407,0.121
1702457,3.997,1.64,0.58407,0.121
1702458,4.713,2.03,0.58407,0.121
1702459,3.967,1.8,0.58407,0.121
1702460,2.932,1.43,0.66142,0.099
1702461,4.002,1.84,0.51122,0.143
1702462,4.147,1.91,0.51122,0.143
1702463,3.994,1.89,0.44342,0.165
1702464,3.766,1.85,0.44342,0.165
1702465,3.761,1.87,0.44342,0.165
1702466,5.075,2.36,0.51122,0.143
1702467,6.186,2.72,0.44342,0.165
1702468,6.979,2.98,0.44342,0.165
1702469,7.078,3.05,0.44342,0.165
1702470,7.142,3.12,0.44342,0.165
1702471,7.983,3.36,0.44342,0.165
1702472,7.87,3.33,0.44342,0.165
1702473,7.653,3.26,0.44342,0.165
1702474,7.691,3.3,0.38107,0.187
1702475,8.268,3.49,0.38107,0.187
1702476,8.187,3.61,0.38107,0.187
1702477,8.255,3.68,0.27356,0.231
1702478,8.017,3.53,0.32442,0.209
1702479,7.56,3.47,0.38107,0.187
1702480,7.635,3.6,0.32442,0.209
1702481,6.29,3.1,0.38107,0.187
1702482,5.652,2.95,0.51122,0.143
1702483,6.765,3.64,0.51122,0.143
1702484,5.977,3.44,0.44342,0.165
1702485,5.894,3.54,0.51122,0.143
1702486,4.76,3.06,0.51122,0.143
1702487,4.491,3.06,0.51122,0.143
1702488,5.088,3.28,0.51122,0.143
1702489,4.29,2.71,0.51122,0.143
1702490,5.617,3.31,0.51122,0.143
1702491,5.533,3.28,0.58407,0.121
1702492,3.757,2.4,0.51122,0.143
1702493,4.309,3,0.51122,0.143
1702494,3.748,2.94,0.58407,0.121
1702495,4.451,3.29,0.51122,0.143
1702496,4.172,3.01,0.51122,0.143
1702497,4.86,3.18,0.51122,0.143
1702498,5.197,3.28,0.51122,0.143
1702499,5.776,3.7,0.44342,0.165
1702500,5.508,3.64,0.44342,0.165
1702501,5.382,3.62,0.38107,0.187
1702502,5.634,3.73,0.32442,0.209
1702503,4.762,3.43,0.44342,0.165
1702504,4.031,3.13,0.51122,0.143
1702505,3.193,2.72,0.51122,0.143
1702506,3.259,2.76,0.51122,0.143
1702507,3.579,2.98,0.51122,0.143
1702508,4.112,3.24,0.51122,0.143
1702509,3.723,3.05,0.51122,0.143
1702510,2.843,2.56,0.44342,0.165
1702511,2.333,2.37,0.44342,0.165
1702512,1.52,1.75,0.44342,0.165
1702513,1.575,2.01,0.38107,0.187
1704721,2.7,1.54,0.66142,0.099
1704722,3.365,1.82,0.66142,0.099
1704723,3.375,1.81,0.66142,0.099
1704724,3.525,1.81,0.66142,0.099
1704725,3.328,1.8,0.66142,0.099
1704726,3.532,1.85,0.66142,0.099
1704727,3.972,1.92,0.58407,0.121
1704728,4.212,2.02,0.66142,0.099
1704729,4.15,1.96,0.58407,0.121
1704730,4.927,2.36,0.66142,0.099
1704731,4.51,2.15,0.66142,0.099
1704732,4.66,2.23,0.74256,0.077
1704733,4.4,2.12,0.82667,0.055
1704734,2.58,1.27,0.91281,0.033
1704735,2.13,1.02,1,0.011
1704736,1.24,0.58,1,0.011
1704737,0.51,0.24,1,0.011
1704738,0.5,0.24,1,0.011
1704739,0.075,0.03,1,0.011
1704740,-0.158,-0.07,1,-0.011
1704741,-0.38,-0.16,1,-0.011
1704742,2,0.81,1,0.011
1704743,2.457,1.01,1,0.011
1704744,2.34,0.92,0.91281,0.033
1704745,0.483,0.19,0.91281,0.033
1704746,0.817,0.33,0.82667,0.055
1704747,0.7,0.28,0.82667,0.055
1704748,0.597,0.24,0.82667,0.055
1704749,0.773,0.3,0.91281,0.033
1704750,0.929,0.36,0.82667,0.055
1704751,1.205,0.46,0.82667,0.055
1704752,1.653,0.61,0.82667,0.055
1704753,1.862,0.65,1,0.011
1704754,2.298,0.79,1,0.011
1704755,2.225,0.77,1,0.011
1704756,2.3,0.79,1,0.011
1704757,2.063,0.73,1,0.011
1704758,2.786,0.93,1,0.011
1704759,3.392,1.08,0.91281,0.033
1704760,4.715,1.47,0.82667,0.055
1704761,5.775,1.8,0.82667,0.055
1704762,7.094,2.08,0.74256,0.077
1704763,8.107,2.28,0.66142,0.099
1704764,8.904,2.45,0.58407,0.121
1704765,9.243,2.56,0.58407,0.121
1704766,10.256,2.74,0.51122,0.143
1704767,10.311,2.81,0.51122,0.143
1704768,11.175,2.95,0.51122,0.143
1704769,11.663,3.04,0.51122,0.143
1704770,12.254,3.14,0.44342,0.165
1704771,13.192,3.24,0.38107,0.187
1704772,13.601,3.31,0.38107,0.187
1704773,13.302,3.33,0.38107,0.187
1704774,12.875,3.34,0.38107,0.187
1704775,12.762,3.37,0.38107,0.187
1704776,12.943,3.42,0.38107,0.187
1704777,13.628,3.56,0.38107,0.187
1704778,13.654,3.78,0.32442,0.209
1704779,13.848,3.83,0.32442,0.209
1704780,14.948,3.98,0.38107,0.187
1704781,13.8,3.86,0.32442,0.209
1704782,13.838,3.87,0.32442,0.209
1704783,15.702,4.09,0.38107,0.187
1704784,16.804,4.21,0.38107,0.187
1704785,15.49,4.07,0.38107,0.187
1704786,13.908,3.88,0.32442,0.209
1704787,13.254,3.8,0.32442,0.209
1704788,12.978,3.76,0.32442,0.209
1704789,12.458,3.69,0.32442,0.209
1704790,11.426,3.55,0.32442,0.209
1704791,10.612,3.44,0.44342,0.165
1704792,10.09,3.4,0.44342,0.165
1704793,9.563,3.29,0.44342,0.165
1704794,8.936,3.19,0.44342,0.165
1704795,7.366,2.83,0.51122,0.143
1704796,6.646,2.68,0.58407,0.121
1704797,5.112,2.28,0.66142,0.099
1704798,5.574,2.38,0.66142,0.099
1704799,6.961,2.71,0.58407,0.121
1704800,8.531,3.06,0.51122,0.143
1704801,9.507,3.25,0.51122,0.143
1704802,8.988,3.15,0.51122,0.143
1704803,8.207,2.99,0.51122,0.143
1704804,7.813,2.9,0.51122,0.143
1704805,7.39,2.81,0.58407,0.121
1704806,6.802,2.66,0.58407,0.121
1704807,6.086,2.49,0.66142,0.099
1704808,5.935,2.48,0.66142,0.099
1704809,6.027,2.5,0.66142,0.099
1704810,6.951,2.62,0.66142,0.099
1704811,7.367,2.67,0.44342,0.165
1704812,7.779,2.72,0.44342,0.165
1704813,7.853,2.74,0.44342,0.165
1704814,8.024,2.76,0.44342,0.165
1704815,7.834,2.76,0.51122,0.143
1704816,7.645,2.74,0.51122,0.143
1704817,7.59,2.75,0.51122,0.143
1704818,6.943,2.69,0.58407,0.121
1704819,6.999,2.7,0.58407,0.121
1704820,7.758,2.79,0.51122,0.143
1704821,6.136,2.39,0.66142,0.099
1704822,5.25,2.15,0.66142,0.099
1704823,4.593,1.98,0.66142,0.099
1704824,4.368,1.92,0.66142,0.099
1704825,4.694,2.01,0.66142,0.099
1704826,4.688,2.15,0.66142,0.099
1704827,4.74,2.39,0.66142,0.099
1704828,4.525,2.32,0.66142,0.099
1704829,4.425,2.3,0.66142,0.099
1704830,5.12,2.46,0.66142,0.099
1704831,5.232,2.66,0.66142,0.099
1704832,5.518,2.67,0.58407,0.121
1704833,5.715,2.66,0.58407,0.121
1704834,5.686,2.61,0.51122,0.143
1704835,3.836,1.92,0.66142,0.099
1704836,4.4,2.27,0.51122,0.143
1704837,4.772,2.44,0.58407,0.121
1704838,4.647,2.23,0.51122,0.143
1704839,4.915,2.26,0.51122,0.143
1704840,4.888,2.39,0.51122,0.143
1704844,4.427,2.26,0.58407,0.121
1704845,5.251,2.51,0.58407,0.121
1704846,5.864,2.66,0.58407,0.121
1704847,6.487,2.81,0.58407,0.121
1704848,6.912,2.88,0.58407,0.121
1704849,6.804,2.83,0.58407,0.121
1704850,6.317,2.68,0.58407,0.121
1704851,5.171,2.33,0.51122,0.143
1704852,3.933,1.84,0.44342,0.165
1704853,3.436,1.71,0.44342,0.165
1704854,2.532,1.38,0.66142,0.099
1704855,3.334,1.63,0.51122,0.143
1704856,3.938,1.82,0.51122,0.143
1704857,4.703,2.05,0.51122,0.143
1704858,4.287,1.79,0.58407,0.121
1704859,4.931,2.09,0.66142,0.099
1704860,4.253,1.88,0.58407,0.121
1704861,3.458,1.61,0.66142,0.099
1704862,2.471,1.24,0.66142,0.099
1704863,3.161,1.53,0.58407,0.121
1704864,3.24,1.59,0.51122,0.143
1704865,3.347,1.66,0.44342,0.165
1704866,3.113,1.6,0.44342,0.165
1704867,3.773,1.89,0.44342,0.165
1704868,4.603,2.22,0.51122,0.143
1704869,5.399,2.52,0.44342,0.165
1704870,6.284,2.81,0.44342,0.165
1704871,6.461,2.91,0.44342,0.165
1704872,7.034,3.1,0.44342,0.165
1704873,7.752,3.32,0.44342,0.165
1704874,7.31,3.16,0.44342,0.165
1704875,7.615,3.34,0.44342,0.165
1704876,7.577,3.31,0.38107,0.187
1704877,7.899,3.48,0.38107,0.187
1704878,8.061,3.62,0.32442,0.209
1704879,8.131,3.72,0.38107,0.187
1704880,7.823,3.58,0.38107,0.187
1704881,7.475,3.52,0.38107,0.187
1704882,7.388,3.58,0.38107,0.187
1704883,6.18,3.09,0.38107,0.187
1704884,5.702,2.9,0.44342,0.165
1704885,5.29,2.72,0.44342,0.165
1704886,6.2,3.26,0.44342,0.165
1704887,6.688,3.69,0.44342,0.165
1704888,5.947,3.54,0.51122,0.143
1704889,4.987,3.24,0.51122,0.143
1704890,3.8,2.82,0.58407,0.121
1704891,4.528,3.05,0.58407,0.121
1704892,5.1,3.27,0.51122,0.143
1704893,5.25,3.16,0.51122,0.143
1704894,5.11,3.28,0.51122,0.143
1704895,4.113,2.9,0.51122,0.143
1704896,3.72,2.91,0.66142,0.099
1704897,4.054,3.1,0.51122,0.143
1704898,4.163,2.99,0.51122,0.143
1704899,4.667,3.1,0.58407,0.121
1704900,5.027,3.26,0.51122,0.143
1704901,5.188,3.49,0.51122,0.143
1704902,4.781,3.36,0.51122,0.143
1704903,4.57,3.3,0.58407,0.121
1704904,5.065,3.53,0.38107,0.187
1704905,5.15,3.58,0.38107,0.187
1704906,4.65,3.4,0.44342,0.165
1704907,3.913,3.09,0.51122,0.143
1704908,3.153,2.71,0.51122,0.143
1704909,2.672,2.49,0.51122,0.143
1704910,3.752,3.07,0.51122,0.143
1704911,3.704,3.04,0.51122,0.143
1704912,3.015,2.66,0.44342,0.165
1704913,2.387,2.35,0.44342,0.165
1704914,1.582,1.81,0.32442,0.209
1707124,2.973,1.67,0.66142,0.099
1707125,3.073,1.66,0.66142,0.099
1707126,3.083,1.64,0.66142,0.099
1707127,3.245,1.64,0.58407,0.121
1707128,3.187,1.64,0.58407,0.121
1707129,3.477,1.69,0.58407,0.121
1707130,3.67,1.75,0.58407,0.121
1707131,3.968,1.88,0.58407,0.121
1707132,3.253,1.51,0.51122,0.143
1707133,2.93,1.35,0.66142,0.099
1707134,2.963,1.33,0.74256,0.077
1707135,4.11,1.95,0.74256,0.077
1707136,2.467,1.15,0.82667,0.055
1707137,2.573,1.19,0.91281,0.033
1707138,1.097,0.5,0.91281,0.033
1707139,-0.1,-0.04,1,-0.011
1707140,-0.33,-0.14,1,-0.011
1707141,2.17,1.02,1,0.011
1707142,-0.117,-0.05,1,-0.011
1707143,1.457,0.65,0.91281,0.033
1707144,1.273,0.55,0.91281,0.033
1707145,1.387,0.57,1,0.011
1707146,1.07,0.43,0.91281,0.033
1707147,0.397,0.16,0.91281,0.033
1707148,0.032,0.01,0.91281,0.033
1707149,0.579,0.23,0.82667,0.055
1707150,0.524,0.21,0.91281,0.033
1707151,0.33,0.13,0.82667,0.055
1707152,0.767,0.3,0.82667,0.055
1707153,1.217,0.46,0.82667,0.055
1707154,1.76,0.64,0.82667,0.055
1707155,1.496,0.55,0.82667,0.055
1707156,1.179,0.44,0.82667,0.055
1707157,0.857,0.33,0.82667,0.055
1707158,1.045,0.4,0.82667,0.055
1707159,2.172,0.76,1,0.011
1707160,3.067,1,1,0.011
1707161,3.807,1.17,0.82667,0.055
1707162,4.99,1.52,0.82667,0.055
1707163,6.222,1.88,0.74256,0.077
1707164,7.028,2.07,0.74256,0.077
1707165,8.435,2.33,0.66142,0.099
1707166,9.315,2.51,0.58407,0.121
1707167,10.031,2.66,0.51122,0.143
1707168,10.768,2.8,0.51122,0.143
1707169,11.118,2.9,0.51122,0.143
1707170,12.145,3.04,0.51122,0.143
1707171,13.032,3.15,0.51122,0.143
1707172,13.13,3.21,0.38107,0.187
1707173,13.614,3.28,0.38107,0.187
1707174,13.444,3.31,0.38107,0.187
1707175,13.112,3.33,0.38107,0.187
1707176,12.136,3.3,0.38107,0.187
1707177,12.485,3.37,0.38107,0.187
1707178,12.912,3.43,0.38107,0.187
1707179,12.566,3.45,0.38107,0.187
1707180,13.098,3.71,0.32442,0.209
1707181,13.81,3.84,0.32442,0.209
1707182,13.772,3.86,0.32442,0.209
1707183,13.01,3.77,0.32442,0.209
1707184,13.466,3.84,0.32442,0.209
1707185,15.484,4.08,0.38107,0.187
1707186,16.25,4.16,0.38107,0.187
1707187,15.634,4.09,0.38107,0.187
1707188,15.08,4.03,0.38107,0.187
1707189,13.696,3.85,0.32442,0.209
1707190,12.07,3.63,0.32442,0.209
1707191,11.908,3.61,0.32442,0.209
1707192,10.758,3.45,0.38107,0.187
1707193,10.073,3.39,0.44342,0.165
1707194,9.683,3.44,0.44342,0.165
1707195,8.163,3.04,0.44342,0.165
1707196,8.024,3,0.44342,0.165
1707197,7.264,2.8,0.51122,0.143
1707198,5.516,2.36,0.58407,0.121
1707199,4.342,2.02,0.66142,0.099
1707200,5.746,2.41,0.58407,0.121
1707201,7.007,2.72,0.58407,0.121
1707202,8.194,2.99,0.51122,0.143
1707203,9.08,3.16,0.51122,0.143
1707204,8.538,3.06,0.51122,0.143
1707205,7.892,2.92,0.51122,0.143
1707206,6.761,2.66,0.58407,0.121
1707207,6.318,2.54,0.58407,0.121
1707208,6.566,2.58,0.58407,0.121
1707209,5.862,2.46,0.66142,0.099
1707210,5.484,2.42,0.66142,0.099
1707211,6.195,2.52,0.66142,0.099
1707212,6.655,2.59,0.66142,0.099
1707213,7.247,2.66,0.58407,0.121
1707214,7.716,2.72,0.44342,0.165
1707215,7.457,2.7,0.51122,0.143
1707216,7.563,2.72,0.51122,0.143
1707217,7.601,2.73,0.51122,0.143
1707218,7.286,2.71,0.58407,0.121
1707219,7.07,2.7,0.58407,0.121
1707220,6.755,2.67,0.58407,0.121
1707221,6.82,2.68,0.58407,0.121
1707222,7.687,2.78,0.51122,0.143
1707223,7.746,2.8,0.51122,0.143
1707224,7.342,2.76,0.58407,0.121
1707225,4.708,2.05,0.66142,0.099
1707226,4.445,1.95,0.66142,0.099
1707227,4.56,1.94,0.66142,0.099
1707228,4.568,2.07,0.66142,0.099
1707229,4.805,2.34,0.66142,0.099
1707230,4.425,2.31,0.66142,0.099
1707231,4.67,2.38,0.66142,0.099
1707232,5,2.45,0.66142,0.099
1707233,4.846,2.56,0.82667,0.055
1707234,5.182,2.58,0.66142,0.099
1707235,5.381,2.57,0.58407,0.121
1707236,5.197,2.45,0.58407,0.121
1707237,5.191,2.44,0.51122,0.143
1707238,4.853,2.49,0.58407,0.121
1707239,4.345,2.33,0.58407,0.121
1707240,4.663,2.35,0.58407,0.121
1707241,4.913,2.4,0.51122,0.143
1707242,4.954,2.31,0.51122,0.143
1707243,4.672,2.41,0.58407,0.121
1707247,4.634,2.31,0.58407,0.121
1707248,5.253,2.48,0.58407,0.121
1707249,6.062,2.69,0.58407,0.121
1707250,6.474,2.78,0.58407,0.121
1707251,6.248,2.69,0.58407,0.121
1707252,5.791,2.54,0.58407,0.121
1707253,5.239,2.35,0.51122,0.143
1707254,4.037,1.91,0.44342,0.165
1707255,3.2,1.67,0.44342,0.165
1707256,2.294,1.27,0.66142,0.099
1707257,3.008,1.5,0.58407,0.121
1707258,3.692,1.74,0.51122,0.143
1707259,4.339,1.94,0.51122,0.143
1707260,4.758,2.05,0.51122,0.143
1707261,4.406,1.93,0.58407,0.121
1707262,3.889,1.76,0.58407,0.121
1707263,3.212,1.52,0.66142,0.099
1707264,2.406,1.21,0.66142,0.099
1707265,2.773,1.42,0.66142,0.099
1707266,3.051,1.57,0.58407,0.121
1707267,3.121,1.64,0.44342,0.165
1707268,3.159,1.7,0.51122,0.143
1707269,4.127,2.09,0.51122,0.143
1707270,4.924,2.34,0.51122,0.143
1707271,5.832,2.66,0.44342,0.165
1707272,6.002,2.76,0.51122,0.143
1707273,6.458,2.93,0.44342,0.165
1707274,6.882,3.08,0.44342,0.165
1707275,7.493,3.28,0.44342,0.165
1707276,7.15,3.09,0.44342,0.165
1707277,7.54,3.28,0.38107,0.187
1707278,7.339,3.32,0.38107,0.187
1707279,7.908,3.5,0.38107,0.187
1707280,8.11,3.65,0.32442,0.209
1707281,7.633,3.62,0.44342,0.165
1707282,7.75,3.65,0.44342,0.165
1707283,7.339,3.52,0.32442,0.209
1707284,6.567,3.29,0.44342,0.165
1707285,5.978,3.08,0.51122,0.143
1707286,5.48,2.91,0.51122,0.143
1707287,6.47,3.44,0.44342,0.165
1707288,6.559,3.64,0.44342,0.165
1707289,5.878,3.46,0.51122,0.143
1707290,5.161,3.28,0.51122,0.143
1707291,4.627,3.09,0.58407,0.121
1707292,3.89,2.78,0.58407,0.121
1707293,3.547,2.61,0.58407,0.121
1707294,4.08,2.86,0.58407,0.121
1707295,5.245,3.31,0.58407,0.121
1707296,4.947,3.21,0.58407,0.121
1707297,3.748,2.73,0.58407,0.121
1707298,2.923,2.44,0.58407,0.121
1707299,4.31,3.13,0.51122,0.143
1707300,4.247,2.93,0.51122,0.143
1707301,4.643,3.17,0.58407,0.121
1707302,4.491,3.18,0.51122,0.143
1707303,4.624,3.26,0.51122,0.143
1707304,4.154,3.1,0.58407,0.121
1707305,3.561,2.84,0.58407,0.121
1707306,4.395,3.25,0.58407,0.121
1707307,4.588,3.36,0.51122,0.143
1707308,4.294,3.25,0.51122,0.143
1707309,3.703,2.99,0.51122,0.143
1707310,2.93,2.6,0.51122,0.143
1707311,2.54,2.42,0.51122,0.143
1707312,3.27,2.8,0.51122,0.143
1707313,3.463,2.91,0.51122,0.143
1707314,3.017,2.67,0.44342,0.165
1707315,2.308,2.28,0.44342,0.165
1707316,1.667,1.92,0.32442,0.209
1707317,1.428,1.9,0.38107,0.187
1709527,2.726,1.58,0.66142,0.099
1709528,2.887,1.53,0.58407,0.121
1709529,3.277,1.64,0.58407,0.121
1709530,3.377,1.69,0.58407,0.121
1709531,3.597,1.77,0.58407,0.121
1709532,3.58,1.75,0.58407,0.121
1709533,3.467,1.61,0.58407,0.121
1709534,4.038,1.79,0.66142,0.099
1709535,3.347,1.5,0.58407,0.121
1709536,2.6,1.17,0.74256,0.077
1709537,3.03,1.41,0.66142,0.099
1709538,3.56,1.57,0.74256,0.077
1709539,3.947,1.77,0.82667,0.055
1709540,1.6,0.73,0.82667,0.055
1709541,1.487,0.66,0.91281,0.033
1709542,2.46,1.14,0.91281,0.033
1709543,2.06,1,0.91281,0.033
1709544,1.934,0.88,1,0.011
1709545,0.223,0.1,1,0.011
1709546,1.55,0.7,1,0.011
1709547,1.27,0.54,1,0.011
1709548,-0.48,-0.21,1,-0.011
1709549,-0.521,-0.23,1,-0.011
1709550,-0.315,-0.14,1,-0.011
1709551,-0.129,-0.06,0.91281,-0.033
1709552,-0.332,-0.14,0.91281,-0.033
1709553,-0.111,-0.05,0.91281,-0.033
1709554,0.168,0.07,0.91281,0.033
1709555,0.281,0.11,0.91281,0.033
1709556,0.149,0.06,1,0.011
1709557,-0.211,-0.09,1,-0.011
1709558,0.508,0.2,0.91281,0.033
1709559,1.577,0.58,0.82667,0.055
1709560,1.523,0.56,0.82667,0.055
1709561,2.313,0.8,1,0.011
1709562,3.178,1.03,1,0.011
1709563,3.961,1.21,0.82667,0.055
1709564,5.364,1.58,0.82667,0.055
1709565,6.588,1.94,0.74256,0.077
1709566,7.316,2.12,0.66142,0.099
1709567,8.449,2.34,0.66142,0.099
1709568,9.838,2.58,0.58407,0.121
1709569,10.8,2.74,0.51122,0.143
1709570,11.955,2.92,0.51122,0.143
1709571,12.24,3,0.51122,0.143
1709572,12.91,3.11,0.51122,0.143
1709573,12.708,3.14,0.44342,0.165
1709574,13.171,3.22,0.38107,0.187
1709575,12.595,3.23,0.38107,0.187
1709576,12.964,3.29,0.38107,0.187
1709577,13.381,3.35,0.38107,0.187
1709578,12.785,3.35,0.38107,0.187
1709579,11.869,3.33,0.38107,0.187
1709580,11.876,3.38,0.38107,0.187
1709581,11.983,3.43,0.32442,0.209
1709582,12.478,3.64,0.32442,0.209
1709583,13.374,3.8,0.32442,0.209
1709584,12.774,3.75,0.32442,0.209
1709585,12.04,3.66,0.32442,0.209
1709586,12.864,3.78,0.32442,0.209
1709587,14.366,3.97,0.32442,0.209
1709588,15.528,4.1,0.38107,0.187
1709589,15.126,4.04,0.38107,0.187
1709590,14.736,3.99,0.32442,0.209
1709591,13.866,3.88,0.32442,0.209
1709592,12.116,3.64,0.32442,0.209
1709593,11.304,3.52,0.32442,0.209
1709594,10.22,3.37,0.38107,0.187
1709595,9.828,3.42,0.44342,0.165
1709596,9.327,3.47,0.44342,0.165
1709597,7.093,2.82,0.44342,0.165
1709598,5.509,2.34,0.58407,0.121
1709599,5.593,2.36,0.58407,0.121
1709600,5.422,2.34,0.58407,0.121
1709601,4.638,2.11,0.66142,0.099
1709602,5.732,2.4,0.58407,0.121
1709603,7.151,2.75,0.58407,0.121
1709604,8.523,3.05,0.51122,0.143
1709605,8.864,3.12,0.51122,0.143
1709606,7.34,2.8,0.58407,0.121
1709607,7.036,2.73,0.58407,0.121
1709608,6.294,2.54,0.58407,0.121
1709609,5.967,2.46,0.66142,0.099
1709610,6.42,2.56,0.66142,0.099
1709611,5.865,2.47,0.66142,0.099
1709612,5.22,2.38,0.66142,0.099
1709613,6.07,2.51,0.66142,0.099
1709614,6.49,2.57,0.66142,0.099
1709615,7.286,2.66,0.58407,0.121
1709616,7.375,2.68,0.58407,0.121
1709617,7.114,2.67,0.58407,0.121
1709618,7.195,2.68,0.58407,0.121
1709619,7.297,2.7,0.58407,0.121
1709620,7.058,2.69,0.58407,0.121
1709621,6.657,2.65,0.58407,0.121
1709622,6.308,2.61,0.58407,0.121
1709623,6.937,2.7,0.58407,0.121
1709624,7.672,2.78,0.58407,0.121
1709625,7.71,2.8,0.58407,0.121
1709626,7.312,2.76,0.58407,0.121
1709627,6.846,2.72,0.58407,0.121
1709628,6.844,2.73,0.58407,0.121
1709629,4.525,1.95,0.66142,0.099
1709630,4.46,1.98,0.66142,0.099
1709631,4.655,2.19,0.66142,0.099
1709632,4.85,2.42,0.66142,0.099
1709633,4.13,2.25,0.58407,0.121
1709634,4.585,2.37,0.66142,0.099
1709635,5.008,2.35,0.66142,0.099
1709636,5.235,2.33,0.70113,0.088
1709637,5.212,2.3,0.74256,0.077
1709638,5.112,2.25,0.66142,0.099
1709639,5.38,2.47,0.51122,0.143
1709640,4.738,2.29,0.51122,0.143
1709641,4.381,2.32,0.58407,0.121
1709642,4.283,2.33,0.58407,0.121
1709643,4.737,2.47,0.58407,0.121
1709644,5.488,2.69,0.51122,0.143
1709645,5.324,2.62,0.51122,0.143
1709649,4.279,2.19,0.51122,0.143
1709650,4.98,2.4,0.58407,0.121
1709651,5.501,2.54,0.58407,0.121
1709652,5.886,2.62,0.58407,0.121
1709653,5.895,2.6,0.54644,0.132
1709654,5.476,2.46,0.51122,0.143
1709655,4.728,2.21,0.44342,0.165
1709656,3.69,1.84,0.44342,0.165
1709657,3.192,1.62,0.44342,0.165
1709658,2.133,1.21,0.82667,0.055
1709659,3.083,1.6,0.58407,0.121
1709660,3.454,1.66,0.51122,0.143
1709661,4.157,1.89,0.51122,0.143
1709662,4.151,1.87,0.58407,0.121
1709663,3.777,1.73,0.58407,0.121
1709664,3.499,1.63,0.66142,0.099
1709665,2.876,1.4,0.66142,0.099
1709666,2.683,1.37,0.66142,0.099
1709667,2.043,1.12,0.66142,0.099
1709668,2.316,1.27,0.66142,0.099
1709669,3.276,1.73,0.44342,0.165
1709670,3.96,1.99,0.44342,0.165
1709671,5.172,2.4,0.51122,0.143
1709672,5.761,2.62,0.44342,0.165
1709673,6.997,3,0.44342,0.165
1709674,7.139,3.08,0.38107,0.187
1709675,7.516,3.22,0.38107,0.187
1709676,7.655,3.29,0.44342,0.165
1709677,7.467,3.23,0.44342,0.165
1709678,7.32,3.19,0.38107,0.187
1709679,7.7,3.26,0.38107,0.187
1709680,6.982,3.3,0.38107,0.187
1709681,7.793,3.51,0.38107,0.187
1709682,7.77,3.61,0.32442,0.209
1709683,7.416,3.57,0.44342,0.165
1709684,7.848,3.67,0.38107,0.187
1709685,7.315,3.52,0.32442,0.209
1709686,7.411,3.61,0.38107,0.187
1709687,6.135,3.07,0.32442,0.209
1709688,5.612,2.85,0.44342,0.165
1709689,6.67,3.56,0.44342,0.165
1709690,6.874,3.73,0.44342,0.165
1709691,6.16,3.55,0.51122,0.143
1709692,5.21,3.25,0.51122,0.143
1709693,4.594,3.07,0.58407,0.121
1709694,4.041,2.84,0.58407,0.121
1709695,2.758,2.22,0.58407,0.121
1709696,3.677,2.78,0.58407,0.121
1709697,4.155,2.88,0.58407,0.121
1709698,4.687,3.11,0.58407,0.121
1709699,3.84,2.76,0.58407,0.121
1709700,2.644,2.24,0.58407,0.121
1709701,2.673,2.32,0.58407,0.121
1709702,4.191,3.17,0.51122,0.143
1709703,3.96,2.94,0.51122,0.143
1709704,3.863,2.9,0.51122,0.143
1709705,3.775,2.89,0.58407,0.121
1709706,3.635,2.85,0.58407,0.121
1709707,2.783,2.42,0.51122,0.143
1709708,4.032,3.09,0.58407,0.121
1709709,4.095,3.14,0.58407,0.121
1709710,3.71,2.98,0.58407,0.121
1709711,3.008,2.62,0.51122,0.143
1709712,3.338,2.82,0.51122,0.143
1709713,2.48,2.37,0.51122,0.143
1709714,2.617,2.42,0.51122,0.143
1709715,2.527,2.38,0.51122,0.143
1709716,2.597,2.45,0.51122,0.143
1709717,2.21,2.22,0.44342,0.165
1709718,1.697,2.02,0.38107,0.187
1711930,3.163,1.79,0.58407,0.121
1711931,3.567,1.85,0.58407,0.121
1711932,3.893,1.95,0.58407,0.121
1711933,3.92,2.07,0.58407,0.121
1711934,4.047,2.01,0.58407,0.121
1711935,3.108,1.44,0.58407,0.121
1711936,3.262,1.49,0.58407,0.121
1711937,3.63,1.7,0.58407,0.121
1711938,4.047,1.97,0.66142,0.099
1711939,3.904,1.91,0.74256,0.077
1711940,3.892,1.87,0.74256,0.077
1711941,3.88,1.83,0.74256,0.077
1711942,3.785,1.65,0.82667,0.055
1711943,3.653,1.62,0.82667,0.055
1711944,2.673,1.32,0.91281,0.033
1711945,1.832,0.96,1,0.011
1711946,0.951,0.45,1,0.011
1711947,0.457,0.22,1,0.011
1711948,-0.301,-0.15,0.91281,-0.033
1711949,-0.545,-0.25,1,-0.011
1711950,-0.847,-0.4,0.91281,-0.033
1711951,-0.691,-0.32,0.91281,-0.033
