"nie_malla_modi_id","sen_slope_presp","sen_slope_per_presp","p_value_presp","tau_presp"
1702470,0.974,0.94,0.82667,0.055
1702471,1.094,1.02,0.82667,0.055
1702472,1.357,1.27,0.82667,0.055
1702473,1.228,1.15,0.91281,0.033
1702474,0.857,0.81,0.82667,0.055
1702475,0.534,0.49,1,0.011
1702476,0.56,0.53,1,0.011
1702477,0.508,0.49,1,0.011
1702478,-0.08,-0.08,1,-0.011
1702479,-0.22,-0.21,1,-0.011
1702480,-0.2,-0.2,1,-0.011
1702481,-0.45,-0.46,0.91281,-0.033
1702482,-0.595,-0.63,0.66142,-0.099
1702483,-0.82,-0.9,0.74256,-0.077
1702484,-1.29,-1.48,0.82667,-0.055
1702485,-1.384,-1.63,0.82667,-0.055
1702486,-1.47,-1.83,0.74256,-0.077
1702487,-1.69,-2.19,0.66142,-0.099
1702488,-1.339,-1.66,0.74256,-0.077
1702489,-1.367,-1.67,0.74256,-0.077
1702490,-1.44,-1.67,0.74256,-0.077
1702491,-1.425,-1.65,0.74256,-0.077
1702492,-1.325,-1.64,0.74256,-0.077
1702493,-1.81,-2.4,0.74256,-0.077
1702494,-2.294,-3.34,0.66142,-0.099
1702495,-1.91,-2.66,0.74256,-0.077
1702496,-1.5,-2.05,0.66142,-0.099
1702497,-1.466,-1.86,0.66142,-0.099
1702498,-1.616,-2,0.74256,-0.077
1702499,-1.449,-1.82,0.74256,-0.077
1702500,-1.295,-1.67,0.82667,-0.055
1702501,-1.147,-1.5,0.74256,-0.077
1702502,-0.95,-1.23,0.58407,-0.121
1702503,-0.601,-0.83,0.74256,-0.077
1702504,-0.719,-1.05,0.66142,-0.099
1702505,-0.881,-1.38,0.66142,-0.099
1702506,-0.893,-1.4,0.66142,-0.099
1702507,-0.853,-1.32,0.66142,-0.099
1702508,-0.549,-0.81,0.58407,-0.121
1702509,-0.737,-1.13,0.51122,-0.143
1702510,-0.814,-1.34,0.51122,-0.143
1702511,-1.23,-2.22,0.44342,-0.165
1702512,-1.538,-3.03,0.44342,-0.165
1702513,-1.99,-4.21,0.38107,-0.187
1704721,-1.383,-1.33,0.74256,-0.077
1704722,-1.376,-1.28,0.66142,-0.099
1704723,-1.605,-1.48,0.66142,-0.099
1704724,-1.655,-1.48,0.66142,-0.099
1704725,-1.396,-1.3,0.66142,-0.099
1704726,-1.52,-1.38,0.66142,-0.099
1704727,-1.415,-1.21,0.66142,-0.099
1704728,-1.548,-1.32,0.66142,-0.099
1704729,-1.743,-1.46,0.66142,-0.099
1704730,-1.85,-1.56,0.74256,-0.077
1704731,-1.14,-0.95,0.58407,-0.121
1704732,-0.662,-0.55,0.74256,-0.077
1704733,-0.819,-0.68,0.82667,-0.055
1704734,-1.351,-1.13,0.82667,-0.055
1704735,-1.771,-1.45,0.58407,-0.121
1704736,-2.146,-1.71,0.66142,-0.099
1704737,-2.399,-1.9,0.66142,-0.099
1704738,-2.534,-2.02,0.66142,-0.099
1704739,-2.42,-1.88,0.66142,-0.099
1704740,-2.121,-1.58,0.74256,-0.077
1704741,-1.723,-1.25,0.74256,-0.077
1704742,-1.82,-1.3,0.74256,-0.077
1704743,-1.828,-1.31,0.74256,-0.077
1704744,-1.791,-1.24,0.66142,-0.099
1704745,-1.776,-1.22,0.66142,-0.099
1704746,-1.791,-1.25,0.74256,-0.077
1704747,-1.803,-1.24,0.82667,-0.055
1704748,-1.825,-1.25,1,-0.011
1704749,-1.845,-1.24,0.91281,-0.033
1704750,-1.864,-1.24,0.91281,-0.033
1704751,-1.87,-1.22,0.91281,-0.033
1704752,-1.868,-1.19,0.91281,-0.033
1704753,-1.852,-1.14,0.82667,-0.055
1704754,-1.843,-1.12,0.82667,-0.055
1704755,-1.832,-1.12,0.82667,-0.055
1704756,-1.82,-1.11,0.82667,-0.055
1704757,-1.925,-1.21,0.82667,-0.055
1704758,-1.917,-1.15,0.74256,-0.077
1704759,-2.18,-1.28,0.74256,-0.077
1704760,-1.887,-1.1,0.66142,-0.099
1704761,-1.897,-1.12,0.58407,-0.121
1704762,-1.801,-1.03,0.44342,-0.165
1704763,-1.759,-0.98,0.58407,-0.121
1704764,-1.722,-0.95,0.44342,-0.165
1704765,-1.7,-0.96,0.44342,-0.165
1704766,-1.845,-1.01,0.38107,-0.187
1704767,-1.986,-1.12,0.38107,-0.187
1704768,-2.766,-1.53,0.32442,-0.209
1704769,-3.294,-1.81,0.32442,-0.209
1704770,-3.55,-1.93,0.32442,-0.209
1704771,-4.247,-2.24,0.32442,-0.209
1704772,-4.23,-2.22,0.32442,-0.209
1704773,-4.055,-2.19,0.32442,-0.209
1704774,-3.817,-2.13,0.32442,-0.209
1704775,-3.683,-2.09,0.32442,-0.209
1704776,-3.627,-2.06,0.32442,-0.209
1704777,-3.633,-2.05,0.32442,-0.209
1704778,-3.242,-1.94,0.32442,-0.209
1704779,-3.24,-1.93,0.32442,-0.209
1704780,-3.39,-1.95,0.32442,-0.209
1704781,-3.14,-1.89,0.32442,-0.209
1704782,-3.128,-1.88,0.32442,-0.209
1704783,-3.47,-1.96,0.32442,-0.209
1704784,-3.68,-2.01,0.32442,-0.209
1704785,-3.453,-1.97,0.32442,-0.209
1704786,-3.16,-1.9,0.32442,-0.209
1704787,-3.058,-1.88,0.32442,-0.209
1704788,-3.015,-1.88,0.32442,-0.209
1704789,-2.923,-1.86,0.32442,-0.209
1704790,-2.732,-1.82,0.32442,-0.209
1704791,-2.57,-1.77,0.32442,-0.209
1704792,-2.658,-1.9,0.27356,-0.231
1704793,-2.956,-2.16,0.27356,-0.231
1704794,-2.965,-2.24,0.27356,-0.231
1704795,-2.434,-2,0.27356,-0.231
1704796,-2.515,-2.15,0.27356,-0.231
1704797,-2.818,-2.62,0.27356,-0.231
1704798,-2.7,-2.42,0.22844,-0.253
1704799,-2.805,-2.31,0.18889,-0.275
1704800,-2.934,-2.24,0.22844,-0.253
1704801,-3.845,-2.81,0.22844,-0.253
1704802,-3.383,-2.53,0.22844,-0.253
1704803,-2.955,-2.29,0.22844,-0.253
1704804,-2.921,-2.3,0.18889,-0.275
1704805,-2.884,-2.32,0.18889,-0.275
1704806,-2.835,-2.35,0.18889,-0.275
1704807,-3.407,-2.96,0.22844,-0.253
1704808,-3.778,-3.37,0.27356,-0.231
1704809,-3.575,-3.2,0.27356,-0.231
1704810,-3.768,-3.11,0.22844,-0.253
1704811,-3.732,-3,0.22844,-0.253
1704812,-3.694,-2.89,0.27356,-0.231
1704813,-3.55,-2.78,0.27356,-0.231
1704814,-3.444,-2.68,0.27356,-0.231
1704815,-3.218,-2.57,0.32442,-0.209
1704816,-3.006,-2.46,0.32442,-0.209
1704817,-3.027,-2.5,0.32442,-0.209
1704818,-3.18,-2.81,0.38107,-0.187
1704819,-2.873,-2.54,0.38107,-0.187
1704820,-2.964,-2.46,0.32442,-0.209
1704821,-3.053,-2.5,0.32442,-0.209
1704822,-3.4,-2.89,0.27356,-0.231
1704823,-3.496,-3.07,0.27356,-0.231
1704824,-3.504,-3.11,0.32442,-0.209
1704825,-3.435,-2.97,0.27356,-0.231
1704826,-2.984,-2.71,0.32442,-0.209
1704827,-2.597,-2.52,0.22844,-0.253
1704828,-2.583,-2.53,0.22844,-0.253
1704829,-2.565,-2.52,0.18889,-0.275
1704830,-3.016,-2.77,0.22844,-0.253
1704831,-1.415,-1.31,0.51122,-0.143
1704832,-1.3,-1.16,0.58407,-0.121
1704833,-1.18,-1.03,0.58407,-0.121
1704834,-1.204,-1.04,0.66142,-0.099
1704835,-1.163,-1.08,0.74256,-0.077
1704836,0.38,0.37,1,0.011
1704837,0.4,0.39,1,0.011
1704838,-0.462,-0.43,1,-0.011
1704839,-0.45,-0.41,1,-0.011
1704840,0.088,0.08,1,0.011
1704844,0.2,0.21,0.91281,0.033
1704845,0.208,0.21,0.91281,0.033
1704846,0.264,0.25,0.91281,0.033
1704847,0.302,0.28,0.91281,0.033
1704848,0.374,0.34,0.91281,0.033
1704849,0.512,0.47,1,0.011
1704850,0.706,0.66,1,0.011
1704851,0.982,0.97,1,0.011
1704852,0.805,0.83,0.82667,0.055
1704853,1,1.09,0.82667,0.055
1704854,0.641,0.75,0.82667,0.055
1704855,0.779,0.84,0.82667,0.055
1704856,1.154,1.18,0.74256,0.077
1704857,1.33,1.3,0.74256,0.077
1704858,1.46,1.37,0.82667,0.055
1704859,1.504,1.43,0.74256,0.077
1704860,1.177,1.16,0.74256,0.077
1704861,0.994,1.02,0.82667,0.055
1704862,0.892,0.98,0.82667,0.055
1704863,0.874,0.93,0.82667,0.055
1704864,0.787,0.85,0.82667,0.055
1704865,0.616,0.67,0.82667,0.055
1704866,0.426,0.48,0.82667,0.055
1704867,1.121,1.23,0.82667,0.055
1704868,0.539,0.57,0.91281,0.033
1704869,0.727,0.75,0.91281,0.033
1704870,0.969,0.96,0.91281,0.033
1704871,1.102,1.1,0.82667,0.055
1704872,0.99,0.97,0.82667,0.055
1704873,1.078,1.02,0.82667,0.055
1704874,1.4,1.34,0.91281,0.033
1704875,1.392,1.34,0.91281,0.033
1704876,1.1,1.05,0.82667,0.055
1704877,0.624,0.6,1,0.011
1704878,0.596,0.58,1,0.011
1704879,0.52,0.51,1,0.011
1704880,-0.52,-0.51,1,-0.011
1704881,-0.46,-0.46,1,-0.011
1704882,-0.48,-0.49,1,-0.011
1704883,-0.51,-0.53,0.91281,-0.033
1704884,-0.925,-0.96,0.66142,-0.099
1704885,-1.015,-1.07,0.66142,-0.099
1704886,-0.819,-0.87,0.74256,-0.077
1704887,-0.974,-1.07,0.82667,-0.055
1704888,-1.437,-1.68,0.74256,-0.077
1704889,-1.38,-1.72,0.74256,-0.077
1704890,-2.2,-3.05,0.58407,-0.121
1704891,-1.74,-2.24,0.66142,-0.099
1704892,-1.378,-1.7,0.74256,-0.077
1704893,-1.443,-1.69,0.74256,-0.077
1704894,-1.352,-1.67,0.74256,-0.077
1704895,-2.041,-2.73,0.66142,-0.099
1704896,-2.476,-3.59,0.58407,-0.121
1704897,-1.833,-2.62,0.66142,-0.099
1704898,-1.632,-2.23,0.74256,-0.077
1704899,-1.045,-1.34,0.66142,-0.099
1704900,-1.72,-2.17,0.66142,-0.099
1704901,-1.558,-2.03,0.66142,-0.099
1704902,-1.43,-1.93,0.66142,-0.099
1704903,-1.276,-1.77,0.66142,-0.099
1704904,-1.055,-1.42,0.74256,-0.077
1704905,-0.884,-1.19,0.66142,-0.099
1704906,-0.583,-0.82,0.74256,-0.077
1704907,-0.599,-0.89,0.58407,-0.121
1704908,-0.76,-1.21,0.66142,-0.099
1704909,-0.855,-1.44,0.51122,-0.143
1704910,-0.606,-0.93,0.51122,-0.143
1704911,-0.84,-1.29,0.51122,-0.143
1704912,-0.98,-1.59,0.44342,-0.165
1704913,-1.08,-1.9,0.51122,-0.143
1704914,-1.34,-2.63,0.44342,-0.165
1707124,-1.37,-1.31,0.66142,-0.099
1707125,-2.07,-1.93,0.66142,-0.099
1707126,-2.19,-2.02,0.66142,-0.099
1707127,-2.265,-2.01,0.66142,-0.099
1707128,-2.245,-2.02,0.66142,-0.099
1707129,-2.145,-1.85,0.66142,-0.099
1707130,-1.945,-1.66,0.66142,-0.099
1707131,-1.485,-1.25,0.66142,-0.099
1707132,-1.582,-1.31,0.66142,-0.099
1707133,-1.908,-1.57,0.66142,-0.099
1707134,-1.898,-1.52,0.66142,-0.099
1707135,-0.719,-0.6,0.66142,-0.099
1707136,-0.824,-0.67,0.82667,-0.055
1707137,-0.98,-0.79,0.74256,-0.077
1707138,-1.316,-1.05,0.74256,-0.077
1707139,-1.541,-1.2,0.74256,-0.077
1707140,-1.606,-1.22,0.74256,-0.077
1707141,-1.683,-1.36,0.66142,-0.099
1707142,-1.458,-1.11,0.82667,-0.055
1707143,-1.189,-0.91,0.74256,-0.077
1707144,-1.783,-1.33,0.74256,-0.077
1707145,-1.606,-1.15,0.66142,-0.099
1707146,-1.74,-1.22,0.66142,-0.099
1707147,-1.751,-1.25,0.66142,-0.099
1707148,-1.58,-1.12,0.74256,-0.077
1707149,-1.792,-1.23,0.91281,-0.033
1707150,-1.826,-1.25,0.91281,-0.033
1707151,-1.614,-1.11,0.82667,-0.055
1707152,-1.874,-1.24,0.82667,-0.055
1707153,-1.88,-1.21,0.91281,-0.033
1707154,-1.877,-1.18,0.82667,-0.055
1707155,-1.884,-1.2,0.82667,-0.055
1707156,-1.875,-1.21,0.91281,-0.033
1707157,-1.876,-1.23,0.82667,-0.055
1707158,-1.859,-1.22,0.91281,-0.033
1707159,-1.919,-1.19,0.82667,-0.055
1707160,-2.06,-1.22,0.74256,-0.077
1707161,-2.137,-1.22,0.74256,-0.077
1707162,-1.868,-1.07,0.58407,-0.121
1707163,-1.832,-1.06,0.58407,-0.121
1707164,-1.735,-0.99,0.44342,-0.165
1707165,-1.749,-0.96,0.58407,-0.121
1707166,-1.702,-0.93,0.44342,-0.165
1707167,-1.684,-0.91,0.38107,-0.187
1707168,-2.102,-1.13,0.38107,-0.187
1707169,-2.574,-1.4,0.38107,-0.187
1707170,-3.51,-1.86,0.32442,-0.209
1707171,-4.183,-2.16,0.32442,-0.209
1707172,-4.315,-2.26,0.32442,-0.209
1707173,-4.337,-2.25,0.32442,-0.209
1707174,-4.182,-2.22,0.32442,-0.209
1707175,-3.972,-2.17,0.32442,-0.209
1707176,-3.59,-2.09,0.32442,-0.209
1707177,-3.567,-2.07,0.32442,-0.209
1707178,-3.592,-2.06,0.32442,-0.209
1707179,-3.377,-1.99,0.32442,-0.209
1707180,-3.125,-1.91,0.32442,-0.209
1707181,-3.177,-1.9,0.32442,-0.209
1707182,-3.113,-1.88,0.32442,-0.209
1707183,-2.932,-1.82,0.32442,-0.209
1707184,-3.01,-1.84,0.32442,-0.209
1707185,-3.39,-1.93,0.32442,-0.209
1707186,-3.558,-1.98,0.32442,-0.209
1707187,-3.448,-1.96,0.32442,-0.209
1707188,-3.367,-1.95,0.32442,-0.209
1707189,-3.122,-1.89,0.32442,-0.209
1707190,-2.842,-1.83,0.32442,-0.209
1707191,-2.817,-1.83,0.32442,-0.209
1707192,-2.602,-1.78,0.32442,-0.209
1707193,-2.625,-1.88,0.32442,-0.209
1707194,-2.685,-2.01,0.27356,-0.231
1707195,-2.69,-2.1,0.27356,-0.231
1707196,-2.538,-2,0.27356,-0.231
1707197,-2.415,-1.99,0.27356,-0.231
1707198,-2.48,-2.24,0.32442,-0.209
1707199,-3.078,-2.98,0.32442,-0.209
1707200,-2.667,-2.35,0.2073,-0.264
1707201,-2.805,-2.31,0.18889,-0.275
1707202,-2.915,-2.26,0.22844,-0.253
1707203,-3.433,-2.56,0.22844,-0.253
1707204,-2.971,-2.27,0.22844,-0.253
1707205,-2.931,-2.3,0.18889,-0.275
1707206,-2.859,-2.37,0.18889,-0.275
1707207,-2.82,-2.39,0.18889,-0.275
1707208,-2.928,-2.45,0.22844,-0.253
1707209,-3.722,-3.33,0.27356,-0.231
1707210,-3.48,-3.27,0.32442,-0.209
1707211,-3.582,-3.16,0.27356,-0.231
1707212,-3.552,-3.03,0.27356,-0.231
1707213,-3.566,-2.91,0.27356,-0.231
1707214,-3.558,-2.81,0.27356,-0.231
1707215,-3.272,-2.67,0.32442,-0.209
1707216,-3.112,-2.53,0.32442,-0.209
1707217,-3.016,-2.47,0.32442,-0.209
1707218,-3.052,-2.59,0.32442,-0.209
1707219,-3.168,-2.76,0.38107,-0.187
1707220,-2.848,-2.57,0.44342,-0.165
1707221,-2.851,-2.57,0.44342,-0.165
1707222,-2.955,-2.47,0.32442,-0.209
1707223,-2.963,-2.48,0.32442,-0.209
1707224,-2.908,-2.53,0.51122,-0.143
1707225,-3.306,-2.96,0.32442,-0.209
1707226,-3.358,-3.01,0.32442,-0.209
1707227,-3.548,-3.08,0.27356,-0.231
1707228,-2.987,-2.71,0.32442,-0.209
1707229,-2.673,-2.56,0.22844,-0.253
1707230,-2.698,-2.71,0.29754,-0.22
1707231,-2.652,-2.59,0.27356,-0.231
1707232,-2.592,-2.44,0.27356,-0.231
1707233,-1.505,-1.44,0.51122,-0.143
1707234,-1.396,-1.28,0.66142,-0.099
1707235,-1.303,-1.17,0.66142,-0.099
1707236,-1.332,-1.18,0.74256,-0.077
1707237,-0.328,-0.3,1,-0.011
1707238,0.355,0.35,1,0.011
1707239,0.115,0.12,1,0.011
1707240,-0.1,-0.1,1,-0.011
1707241,-0.01,-0.01,1,-0.011
1707242,0.05,0.05,1,0.011
1707243,0.255,0.26,1,0.011
1707247,0.388,0.4,1,0.011
1707248,0.42,0.42,1,0.011
1707249,0.428,0.41,1,0.011
1707250,0.48,0.45,1,0.011
1707251,0.644,0.6,1,0.011
1707252,0.816,0.78,1,0.011
1707253,1.006,0.99,1,0.011
1707254,0.701,0.73,0.82667,0.055
1707255,0.558,0.63,0.91281,0.033
1707256,0.614,0.73,0.91281,0.033
1707257,0.742,0.81,0.82667,0.055
1707258,0.87,0.91,0.74256,0.077
1707259,1.175,1.17,0.74256,0.077
1707260,1.405,1.36,0.74256,0.077
1707261,1.291,1.26,0.74256,0.077
1707262,1.086,1.09,0.82667,0.055
1707263,0.973,1.02,0.82667,0.055
1707264,0.883,0.97,0.82667,0.055
1707265,0.811,0.9,0.82667,0.055
1707266,0.696,0.78,0.82667,0.055
1707267,0.541,0.62,0.91281,0.033
1707268,0.33,0.39,0.91281,0.033
1707269,1.117,1.24,0.82667,0.055
1707270,0.487,0.51,0.91281,0.033
1707271,0.679,0.69,0.91281,0.033
1707272,0.814,0.83,0.91281,0.033
1707273,1.029,1.03,0.91281,0.033
1707274,1.012,1,0.91281,0.033
1707275,1.042,1.01,0.91281,0.033
1707276,1.452,1.38,0.91281,0.033
1707277,1.322,1.26,0.91281,0.033
1707278,1.2,1.18,0.82667,0.055
1707279,0.634,0.61,1,0.011
1707280,0.588,0.57,1,0.011
1707281,-0.055,-0.06,1,-0.011
1707282,-0.81,-0.81,1,-0.011
1707283,-0.64,-0.64,1,-0.011
1707284,-0.79,-0.82,1,-0.011
1707285,-0.77,-0.82,0.74256,-0.077
1707286,-0.886,-0.96,0.74256,-0.077
1707287,-0.631,-0.68,0.74256,-0.077
1707288,-0.838,-0.93,0.82667,-0.055
1707289,-1.1,-1.28,0.74256,-0.077
1707290,-1.4,-1.72,0.74256,-0.077
1707291,-1.69,-2.16,0.66142,-0.099
1707292,-2.28,-3.06,0.58407,-0.121
1707293,-1.675,-2.31,0.58407,-0.121
1707294,-2.04,-2.7,0.58407,-0.121
1707295,-1.41,-1.72,0.74256,-0.077
1707296,-1.46,-1.82,0.74256,-0.077
1707297,-2.28,-3.12,0.58407,-0.121
1707298,-2.02,-3.07,0.51122,-0.143
1707299,-2.044,-2.8,0.74256,-0.077
1707300,-1.37,-1.81,0.74256,-0.077
1707301,-1.077,-1.41,0.66142,-0.099
1707302,-1.08,-1.46,0.58407,-0.121
1707303,-1.613,-2.18,0.66142,-0.099
1707304,-1.53,-2.17,0.58407,-0.121
1707305,-1.992,-2.98,0.58407,-0.121
1707306,-1.156,-1.63,0.51122,-0.143
1707307,-0.976,-1.37,0.66142,-0.099
1707308,-0.871,-1.25,0.66142,-0.099
1707309,-0.47,-0.71,0.58407,-0.121
1707310,-0.856,-1.39,0.58407,-0.121
1707311,-0.862,-1.48,0.58407,-0.121
1707312,-0.61,-0.97,0.51122,-0.143
1707313,-0.585,-0.92,0.44342,-0.165
1707314,-1.235,-2.02,0.38107,-0.187
1707315,-1.09,-1.93,0.44342,-0.165
1707316,-1.013,-2.01,0.44342,-0.165
1707317,-1.785,-3.9,0.44342,-0.165
1709527,-1.365,-1.33,0.66142,-0.099
1709528,-2.248,-2.07,0.66142,-0.099
1709529,-2.13,-1.88,0.58407,-0.121
1709530,-2.114,-1.87,0.58407,-0.121
1709531,-2.134,-1.87,0.58407,-0.121
1709532,-2.26,-1.97,0.58407,-0.121
1709533,-2.4,-2.01,0.58407,-0.121
1709534,-1.875,-1.51,0.51122,-0.143
1709535,-1.462,-1.18,0.66142,-0.099
1709536,-1.848,-1.49,0.74256,-0.077
1709537,-2.248,-1.86,0.74256,-0.077
1709538,-1.983,-1.57,0.66142,-0.099
1709539,-1.38,-1.1,0.58407,-0.121
1709540,-1,-0.8,0.74256,-0.077
1709541,-1.074,-0.84,0.82667,-0.055
1709542,-1.055,-0.85,0.82667,-0.055
1709543,-1.025,-0.86,0.82667,-0.055
1709544,-1.17,-0.92,0.74256,-0.077
1709545,-1.675,-1.25,0.74256,-0.077
1709546,-1.603,-1.24,0.74256,-0.077
1709547,-0.974,-0.72,0.74256,-0.077
1709548,-1.05,-0.78,0.74256,-0.077
1709549,-1.363,-1.03,0.82667,-0.055
1709550,-0.85,-0.63,0.91281,-0.033
1709551,-0.16,-0.12,1,-0.011
1709552,-0.74,-0.53,0.82667,-0.055
1709553,-1.755,-1.22,0.82667,-0.055
1709554,-1.775,-1.2,0.82667,-0.055
1709555,-1.901,-1.27,0.82667,-0.055
1709556,-1.91,-1.28,0.82667,-0.055
1709557,-1.91,-1.3,0.82667,-0.055
1709558,-1.845,-1.22,0.82667,-0.055
1709559,-1.869,-1.19,0.91281,-0.033
1709560,-1.853,-1.18,0.91281,-0.033
1709561,-1.911,-1.18,0.82667,-0.055
1709562,-2.087,-1.22,0.74256,-0.077
1709563,-2.122,-1.2,0.66142,-0.099
1709564,-1.853,-1.04,0.58407,-0.121
1709565,-1.82,-1.03,0.44342,-0.165
1709566,-1.799,-1.02,0.44342,-0.165
1709567,-1.753,-0.97,0.58407,-0.121
1709568,-1.689,-0.9,0.44342,-0.165
1709569,-1.945,-1.02,0.38107,-0.187
1709570,-3,-1.53,0.38107,-0.187
1709571,-3.434,-1.78,0.32442,-0.209
1709572,-3.79,-1.94,0.32442,-0.209
1709573,-3.763,-1.99,0.32442,-0.209
1709574,-4.295,-2.26,0.32442,-0.209
1709575,-4.007,-2.21,0.32442,-0.209
1709576,-4.012,-2.2,0.32442,-0.209
1709577,-4.043,-2.19,0.32442,-0.209
1709578,-3.775,-2.13,0.32442,-0.209
1709579,-3.377,-2.03,0.32442,-0.209
1709580,-3.263,-1.99,0.32442,-0.209
1709581,-3.168,-1.94,0.32442,-0.209
1709582,-2.982,-1.86,0.32442,-0.209
1709583,-3.062,-1.87,0.32442,-0.209
1709584,-2.875,-1.8,0.32442,-0.209
1709585,-2.717,-1.76,0.32442,-0.209
1709586,-2.853,-1.79,0.32442,-0.209
1709587,-3.133,-1.86,0.32442,-0.209
1709588,-3.373,-1.93,0.32442,-0.209
1709589,-3.325,-1.92,0.32442,-0.209
1709590,-3.275,-1.92,0.32442,-0.209
1709591,-3.143,-1.9,0.32442,-0.209
1709592,-2.835,-1.82,0.32442,-0.209
1709593,-2.697,-1.79,0.32442,-0.209
1709594,-2.582,-1.81,0.32442,-0.209
1709595,-2.672,-1.96,0.32442,-0.209
1709596,-2.233,-1.74,0.27356,-0.231
1709597,-1.973,-1.63,0.27356,-0.231
1709598,-2.135,-1.92,0.27356,-0.231
1709599,-2.308,-2.06,0.27356,-0.231
1709600,-2.552,-2.32,0.32442,-0.209
1709601,-3.018,-2.87,0.27356,-0.231
1709602,-2.683,-2.37,0.22844,-0.253
1709603,-2.795,-2.29,0.18889,-0.275
1709604,-2.935,-2.25,0.22844,-0.253
1709605,-3.207,-2.41,0.22844,-0.253
1709606,-2.886,-2.33,0.18889,-0.275
1709607,-2.873,-2.35,0.18889,-0.275
1709608,-2.823,-2.4,0.18889,-0.275
1709609,-3.105,-2.71,0.22844,-0.253
1709610,-3.268,-2.78,0.22844,-0.253
1709611,-3.76,-3.38,0.27356,-0.231
1709612,-3.292,-3.2,0.27356,-0.231
1709613,-3.325,-2.99,0.38107,-0.187
1709614,-3.175,-2.77,0.38107,-0.187
1709615,-3.45,-2.82,0.27356,-0.231
1709616,-3.282,-2.68,0.32442,-0.209
1709617,-3.008,-2.54,0.38107,-0.187
1709618,-2.953,-2.5,0.32442,-0.209
1709619,-3.05,-2.57,0.32442,-0.209
1709620,-3.177,-2.76,0.38107,-0.187
1709621,-2.84,-2.58,0.44342,-0.165
1709622,-2.794,-2.64,0.51122,-0.143
1709623,-2.866,-2.56,0.44342,-0.165
1709624,-2.955,-2.48,0.32442,-0.209
1709625,-2.958,-2.49,0.32442,-0.209
1709626,-2.905,-2.54,0.51122,-0.143
1709627,-2.842,-2.61,0.58407,-0.121
1709628,-2.838,-2.62,0.58407,-0.121
1709629,-3.356,-2.97,0.32442,-0.209
1709630,-3.315,-2.99,0.32442,-0.209
1709631,-2.758,-2.59,0.27356,-0.231
1709632,-2.777,-2.72,0.27356,-0.231
1709633,-2.697,-2.81,0.38107,-0.187
1709634,-2.738,-2.72,0.32442,-0.209
1709635,-3.041,-2.78,0.38107,-0.187
1709636,-1.15,-1.03,0.74256,-0.077
1709637,-0.974,-0.87,0.82667,-0.055
1709638,-0.79,-0.7,1,-0.011
1709639,-0.922,-0.83,1,-0.011
1709640,-0.392,-0.37,1,-0.011
1709641,0.113,0.11,0.91281,0.033
1709642,0.363,0.38,1,0.011
1709643,0.164,0.17,1,0.011
1709644,0.427,0.42,1,0.011
1709645,0.442,0.44,1,0.011
1709649,0.223,0.24,1,0.011
1709650,0.522,0.53,1,0.011
1709651,0.56,0.55,1,0.011
1709652,0.62,0.6,1,0.011
1709653,0.724,0.69,1,0.011
1709654,0.894,0.87,1,0.011
1709655,0.796,0.81,1,0.011
1709656,1.23,1.34,0.82667,0.055
1709657,0.525,0.58,0.82667,0.055
1709658,0.567,0.69,1,0.011
1709659,0.685,0.77,0.82667,0.055
1709660,0.818,0.87,0.82667,0.055
1709661,1.06,1.07,0.74256,0.077
1709662,1.121,1.12,0.74256,0.077
1709663,1.002,1.02,0.82667,0.055
1709664,0.99,1.02,0.82667,0.055
1709665,0.924,0.99,0.82667,0.055
1709666,0.839,0.94,0.82667,0.055
1709667,0.687,0.81,0.82667,0.055
1709668,0.6,0.71,0.91281,0.033
1709669,0.431,0.49,0.91281,0.033
1709670,1.176,1.3,0.82667,0.055
1709671,0.417,0.43,0.91281,0.033
1709672,0.487,0.49,0.91281,0.033
1709673,0.726,0.69,0.91281,0.033
1709674,0.85,0.82,0.82667,0.055
1709675,0.938,0.89,0.82667,0.055
1709676,0.928,0.88,0.91281,0.033
1709677,1.26,1.21,0.91281,0.033
1709678,1.472,1.41,0.91281,0.033
1709679,1.13,1.05,0.91281,0.033
1709680,0.94,0.96,0.82667,0.055
1709681,0.668,0.65,1,0.011
1709682,0.658,0.66,1,0.011
1709683,-0.42,-0.43,1,-0.011
1709684,-0.71,-0.7,1,-0.011
1709685,-0.66,-0.67,1,-0.011
1709686,-0.45,-0.46,1,-0.011
1709687,-0.61,-0.63,0.66142,-0.099
1709688,-0.95,-0.99,0.66142,-0.099
1709689,-0.688,-0.74,0.74256,-0.077
1709690,-0.942,-1.03,0.82667,-0.055
1709691,-1.081,-1.23,0.74256,-0.077
1709692,-1.41,-1.7,0.74256,-0.077
1709693,-1.81,-2.31,0.66142,-0.099
1709694,-2.105,-2.79,0.58407,-0.121
1709695,-1.21,-1.78,0.66142,-0.099
1709696,-1.398,-1.96,0.58407,-0.121
1709697,-1.967,-2.58,0.58407,-0.121
1709698,-1.68,-2.13,0.66142,-0.099
1709699,-2.25,-3.05,0.58407,-0.121
1709700,-1.547,-2.37,0.51122,-0.143
1709701,-1.987,-3.12,0.51122,-0.143
1709702,-1.94,-2.75,0.74256,-0.077
1709703,-1.8,-2.52,0.74256,-0.077
1709704,-1.6,-2.26,0.66142,-0.099
1709705,-1.48,-2.13,0.58407,-0.121
1709706,-1.617,-2.38,0.58407,-0.121
1709707,-1.85,-2.96,0.58407,-0.121
1709708,-1.219,-1.77,0.58407,-0.121
